Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,UW,M09,W03b,AUWM09W03b,AUWM09W03b,06/23/2012,06/24/2012,2,0,0,0,-2,Construct,Code 03.,"Lift ""W03"" was separated into ""W03a"" and ""W03b"".  All quantities will be assigned to ""W03a"".",Code 03a.,A-P-S-1362-0001
A,UW,M09,W03a,AUWM09W03a,AUWM09W03a,06/22/2012,06/23/2012,2,214,325,2,52,Construct,Code 03.,"Lift ""W03"" was separated into ""W03a"" and ""W03b"".  All quantities will be assigned to ""W03a"".",Code 03a.,A-P-S-1362-0001
A,UW,M09,W02,AUWM09W02,AUWM09W02,08/14/2012,08/14/2012,1,187,128,1,767,Construct,,,,
A,UW,M09,W01,AUWM09W01,AUWM09W01,09/20/2014,09/20/2014,1,132,124,1,-1096,Construct,,,,
A,UW,M10,F02,AUWM10F02,AUWM10F02,09/20/2011,09/20/2011,1,788,802,1,107,Construct,,,,
A,UW,M10,F01,AUWM10F01,AUWM10F01,01/05/2012,02/18/2012,45,967,981,5,19,Construct,Code 02.,"Joining ""F01"" and ""F01a"" under the name of ""F01"".",Code 02a.,A-P-S-1380-0001
A,UW,M10,C04a,AUWM10C04a,AUWM10C04a,03/08/2012,03/08/2012,1,134,134,1,2,Construct,,,,
A,UW,M10,C04c,AUWM10C04c,AUWM10C04c,03/10/2012,03/10/2012,1,82,82,1,3,Construct,,,,
A,UW,M10,C04b,AUWM10C04b,AUWM10C04b,03/13/2012,03/13/2012,1,208,172,1,2,Construct,,,,
A,UW,M10,C03a,AUWM10C03a,AUWM10C03a,03/15/2012,03/15/2012,1,135,135,1,2,Construct,,,,
A,UW,M10,C03c,AUWM10C03c,AUWM10C03c,03/17/2012,03/17/2012,1,80,80,1,3,Construct,,,,
A,UW,M10,C03b,AUWM10C03b,AUWM10C03b,03/20/2012,03/20/2012,1,199,203,1,45,Construct,,,,
A,UW,M10,C02,AUWM10C02,AUWM10C02,05/04/2012,05/05/2012,2,364,291,2,9,Construct,,,,
A,UW,M10,C01,AUWM10C01,AUWM10C01,05/14/2012,05/15/2012,2,922,977,2,11,Construct,,,,
