Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
P,T2,C301,R02,PT2C301R02,PT2C301R02,06/06/2014,06/06/2014,1,369,381,1,0,Construct,Code 03.,"Lift ""R02&R01"" will be separated into ""R02"" and ""R01"".  All quantities will be assigned to R02.",Code 03a.,P-P-S-6820-0003
P,T2,C301,R01,PT2C301R01,PT2C301R01,06/06/2014,06/06/2014,1,0,0,0,101,Construct,Code 03.,"Lift ""R02&R01"" will be separated into ""R02"" and ""R01"".  All quantities will be assigned to R02.",Code 03a.,P-P-S-6820-0003
P,T2,C208,F01 a,PT2C208F01a,PT2C208F01a,09/15/2014,01/14/2015,122,186,200,1,-61,Construct,Code 02.,"Joining ""F01"" with ""F01a"" under the name of ""F01a"".",Code 02a.,P-P-S-6820-0008
P,T2,C208,F01 b,PT2C208F01b,PT2C208F01b,11/14/2014,11/14/2014,1,161,150,1,11,Construct,,,,
P,T2,C208,W05,PT2C208W05,PT2C208W05,11/25/2014,11/26/2014,2,47,22,2,-71,Construct,,,,
P,T2,C208,P05,PT2C208P05,PT2C208P05,09/16/2014,09/16/2014,1,0,0,0,86,Construct,Code 01.,"A new row was created under the name of ""P05"", with 0 quantities and the dates of the previous lift plus one day.",Code 01a.,P-P-S-6820-0008
P,T2,C208,W03 b,PT2C208W03b,PT2C208W03b,12/11/2014,12/11/2014,1,40,28,1,44,Construct,,,,
P,T2,C208,P04,PT2C208P04,PT2C208P04,01/24/2015,01/24/2015,1,53,31,1,0,Construct,Code 03.,"Lift ""P04+P03"" will be divided into ""P04"" and ""P032.  All quantities will be assigned to ""P04"".",Code 03a.,P-P-S-6820-0008
P,T2,C208,P03,PT2C208P03,PT2C208P03,01/24/2015,01/24/2015,1,0,0,0,6,Construct,Code 03.,"Lift ""P04+P03"" will be divided into ""P04"" and ""P032.  All quantities will be assigned to ""P04"".",Code 03a.,P-P-S-6820-0008
P,T2,C208,P02,PT2C208P02,PT2C208P02,01/30/2015,01/30/2015,1,38,30,1,5,Construct,Code 05.,"Lift ""P03+P02"" will be renamed as ""P02"".",Code 05a.,P-P-S-6820-0008
P,T2,C208,W01 c,PT2C208W01c,PT2C208W01c,02/04/2015,02/04/2015,1,67,69,1,0,Construct,Code 03.,"Lift ""W01 c+d+e"" will be separated into ""W01c"", ""W01d"" and ""W01e"".  All quantities will be assigned to W01c.",Code 03a.,P-P-S-6820-0008
P,T2,C208,W01 d,PT2C208W01d,PT2C208W01d,02/04/2015,02/04/2015,1,0,0,0,0,Construct,Code 03.,"Lift ""W01 c+d+e"" will be separated into ""W01c"", ""W01d"" and ""W01e"".  All quantities will be assigned to W01c.",Code 03a.,P-P-S-6820-0008
P,T2,C208,W01 e,PT2C208W01e,PT2C208W01e,02/04/2015,02/04/2015,1,0,0,0,2,Construct,Code 03.,"Lift ""W01 c+d+e"" will be separated into ""W01c"", ""W01d"" and ""W01e"".  All quantities will be assigned to W01c.",Code 03a.,P-P-S-6820-0008
P,T2,C208,P01,PT2C208P01,PT2C208P01,02/06/2015,02/06/2015,1,7,5,1,-83,Construct,,,,
P,T2,C208,W02c,PT2C208W02c,PT2C208W02c,11/15/2014,11/15/2014,1,0,0,0,0,Construct,Code 01.,"A new row was created under the name of ""W02c"", with 0 quantities and the date of the previous lift plus one day.",Code 01a.,P-P-S-6820-0008
P,T2,C208,W02d,PT2C208W02d,PT2C208W02d,11/15/2014,11/15/2014,1,0,0,0,0,Construct,Code 01.,"A new row was created under the name of ""W02d"", with 0 quantities and the date of the previous lift plus one day.",Code 01a.,P-P-S-6820-0008
P,T2,C208,W02e,PT2C208W02e,PT2C208W02e,11/15/2014,11/15/2014,1,0,0,0,11,Construct,Code 01.,"A new row was created under the name of ""W02e"", with 0 quantities and the date of the previous lift plus one day.",Code 01a.,P-P-S-6820-0008
P,T2,C208,W04b,PT2C208W04b,PT2C208W04b,11/26/2014,11/26/2014,1,0,0,0,-112,Construct,Code 01.,"A new row was created under the name of ""W04b"", with 0 quantities and the date of the previous lift plus one day.",Code 01a.,P-P-S-6820-0009
P,T2,C207,F01 a,PT2C207F01a,PT2C207F01a,08/06/2014,08/28/2014,23,324,363,3,1,Construct,,,,
P,T2,C207,F01b,PT2C207F01b,PT2C207F01b,08/29/2014,08/29/2014,1,104,92,1,1,Construct,,,,
P,T2,C207,W07,PT2C207W07,PT2C207W07,08/30/2014,08/30/2014,1,29,24,1,14,Construct,,,,
P,T2,C207,W06,PT2C207W06,PT2C207W06,09/13/2014,09/13/2014,1,48,55,1,4,Construct,,,,
P,T2,C207,P07,PT2C207P07,PT2C207P07,09/17/2014,09/17/2014,1,20,13,1,5,Construct,,,,
P,T2,C207,W05,PT2C207W05,PT2C207W05,09/22/2014,09/22/2014,1,51,46,1,25,Construct,,,,
P,T2,C207,P06,PT2C207P06,PT2C207P06,10/17/2014,10/17/2014,1,29,21,1,5,Construct,,,,
