Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,T4,C103,W02a,AT4C103W02a,AT4C103W02a,02/21/2015,02/21/2015,1,0,0,0,0,Construct,Code 04.,"Lift ""W02/01a+W02/W01c(I)"" will be separated into ""C1-02 W01a"", ""C1-02 W02a"", ""C1-03 W01a"", ""C1-03 W01c"" and ""C1-03 W02a"".  All quantities will be assigned to ""C1-02 W01a"".",Code 04a.,P-P-S-6840-0011
A,T4,C103,W01a,AT4C103W01a,AT4C103W01a,02/21/2015,02/21/2015,1,0,0,0,0,Construct,Code 04.,"Lift ""W02/01a+W02/W01c(I)"" will be separated into ""C1-02 W01a"", ""C1-02 W02a"", ""C1-03 W01a"", ""C1-03 W01c"" and ""C1-03 W02a"".  All quantities will be assigned to ""C1-02 W01a"".",Code 04a.,P-P-S-6840-0011
A,T4,C103,W01c,AT4C103W01c,AT4C103W01c,02/21/2015,02/21/2015,1,0,0,0,0,Construct,Code 04.,"Lift ""W02/01a+W02/W01c(I)"" will be separated into ""C1-02 W01a"", ""C1-02 W02a"", ""C1-03 W01a"", ""C1-03 W01c"" and ""C1-03 W02a"".  All quantities will be assigned to ""C1-02 W01a"".",Code 04a.,P-P-S-6840-0011
A,T4,C102,W01b,AT4C102W01b,AT4C102W01b,02/21/2015,02/21/2015,1,66,60,1,0,Construct,Code 04.,"Lift ""W02b(I)/W02d(I)/W01b/W01d"" will be separated into ""C1-02 W01b"", ""C1-03 W01b"", ""C1-03 W01d"" and ""C1-03 W01e"".  All quantities will be assigned to ""C1-02 W01b"".",Code 04a.,P-P-S-6840-0011
A,T4,C103,W01b,AT4C103W01b,AT4C103W01b,02/21/2015,02/21/2015,1,0,0,0,0,Construct,Code 04.,"Lift ""W02b(I)/W02d(I)/W01b/W01d"" will be separated into ""C1-02 W01b"", ""C1-03 W01b"", ""C1-03 W01d"" and ""C1-03 W01e"".  All quantities will be assigned to ""C1-02 W01b"".",Code 04a.,P-P-S-6840-0011
A,T4,C103,W01d,AT4C103W01d,AT4C103W01d,02/21/2015,02/21/2015,1,0,0,0,0,Construct,Code 04.,"Lift ""W02b(I)/W02d(I)/W01b/W01d"" will be separated into ""C1-02 W01b"", ""C1-03 W01b"", ""C1-03 W01d"" and ""C1-03 W01e"".  All quantities will be assigned to ""C1-02 W01b"".",Code 04a.,P-P-S-6840-0011
A,T4,C103,W01e,AT4C103W01e,AT4C103W01e,02/21/2015,02/21/2015,1,0,0,0,0,Construct,Code 04.,"Lift ""W02b(I)/W02d(I)/W01b/W01d"" will be separated into ""C1-02 W01b"", ""C1-03 W01b"", ""C1-03 W01d"" and ""C1-03 W01e"".  All quantities will be assigned to ""C1-02 W01b"".",Code 04a.,P-P-S-6840-0011
A,T4,C103,W02d,AT4C103W02d,AT4C103W02d,02/21/2015,02/21/2015,1,76,60,1,0,Construct,Code 03.,"Lift ""C1-03 W02e(I)/W02d(I)/W02c(I)"" will be separated into ""C1-03 W02d"" and ""C1-03 W02c"".",Code 03a.,P-P-S-6840-0011
A,T4,C103,W02c,AT4C103W02c,AT4C103W02c,02/21/2015,02/21/2015,1,0,0,0,10,Construct,Code 03.,"Lift ""C1-03 W02e(I)/W02d(I)/W02c(I)"" will be separated into ""C1-03 W02d"" and ""C1-03 W02c"".",Code 03a.,P-P-S-6840-0011
A,T4,C101,R04,AT4C101R04,AT4C101R04,03/03/2015,03/03/2015,1,129,156,1,0,Construct,Code 03.,"Lift ""C1-01 R04(II)/R03"" will be separated into ""C1-01 R04"" and ""C1-01 R03"". All quantities will be assigned to ""C1-01 R04"".",Code 03a.,P-P-S-6840-0011
A,T4,C101,R03,AT4C101R03,AT4C101R03,03/03/2015,03/03/2015,1,0,0,0,6,Construct,Code 03.,"Lift ""C1-01 R04(II)/R03"" will be separated into ""C1-01 R04"" and ""C1-01 R03"". All quantities will be assigned to ""C1-01 R04"".",Code 03a.,P-P-S-6840-0011
A,T4,C101,R02,AT4C101R02,AT4C101R02,03/09/2015,03/09/2015,1,29,64,1,3,Construct,,,,
A,T4,C102,P03,AT4C102P03,AT4C102P03,03/12/2015,03/12/2015,1,50,66,1,0,Construct,Code 04.,"Lift ""C1-02/03 P03+P02"" will be separated into ""C1-02 P03"", ""C1-02 P02"", ""C1-03 P03 and ""C1-03 P02"".  All quantities will be assigned to ""C1-02 P03"".",Code 04a.,P-P-S-6840-0011
A,T4,C102,P02,AT4C102P02,AT4C102P02,03/12/2015,03/12/2015,1,0,0,0,0,Construct,Code 04.,"Lift ""C1-02/03 P03+P02"" will be separated into ""C1-02 P03"", ""C1-02 P02"", ""C1-03 P03 and ""C1-03 P02"".  All quantities will be assigned to ""C1-02 P03"".",Code 04a.,P-P-S-6840-0011
A,T4,C103,P03,AT4C103P03,AT4C103P03,03/12/2015,03/12/2015,1,0,0,0,0,Construct,Code 04.,"Lift ""C1-02/03 P03+P02"" will be separated into ""C1-02 P03"", ""C1-02 P02"", ""C1-03 P03 and ""C1-03 P02"".  All quantities will be assigned to ""C1-02 P03"".",Code 04a.,P-P-S-6840-0011
A,T4,C103,P02,AT4C103P02,AT4C103P02,03/12/2015,03/12/2015,1,0,0,0,7,Construct,Code 04.,"Lift ""C1-02/03 P03+P02"" will be separated into ""C1-02 P03"", ""C1-02 P02"", ""C1-03 P03 and ""C1-03 P02"".  All quantities will be assigned to ""C1-02 P03"".",Code 04a.,P-P-S-6840-0011
A,T4,C101,R01,AT4C101R01,AT4C101R01,03/19/2015,03/19/2015,1,59,60,1,5,Construct,,,,
A,T4,C102,P01,AT4C102P01,AT4C102P01,03/24/2015,03/26/2015,3,20,32,2,-2,Construct,Code 03.,"Lift ""C1-02/03 P01(I)"" will be separated into ""C1-02 P01"" and ""C1-03 P01"".  All quantities will be assigned to ""C1-02 P01"".",Code 03a.,P-P-S-6840-0011
A,T4,C103,P01,AT4C103P01,AT4C103P01,03/24/2015,03/26/2015,3,0,0,0,-360,Construct,Code 03.,"Lift ""C1-02/03 P01(I)"" will be separated into ""C1-02 P01"" and ""C1-03 P01"".  All quantities will be assigned to ""C1-02 P01"".",Code 03a.,P-P-S-6840-0011
A,T4,C207,F01a,AT4C207F01a,AT4C207F01a,03/31/2014,04/01/2014,2,732,850,2,-1,Construct,Code 04.,"Lift ""C2 F01a/b+T4-C2-08-F01b+T4-C3-04-W02b(I)+T4-C3-05-W02b(II)+T4-C3-05-W01b(I)"" will be separated into ""C2-07 F01a"", ""C2-07 F01b"" and ""C2-08 F01b"".  All quantities will be assigned to ""C2-07 F01a"".",Code 04a.,P-P-S-6840-0008
A,T4,C207,F01b,AT4C207F01b,AT4C207F01b,03/31/2014,04/01/2014,2,0,0,0,#REF!,Construct,Code 04.,"Lift ""C2 F01a/b+T4-C2-08-F01b+T4-C3-04-W02b(I)+T4-C3-05-W02b(II)+T4-C3-05-W01b(I)"" will be separated into ""C2-07 F01a"", ""C2-07 F01b"" and ""C2-08 F01b"".  All quantities will be assigned to ""C2-07 F01a"".",Code 04a.,P-P-S-6840-0008
A,T4,C208,F01b,AT4C208F01b,AT4C208F01b,03/31/2014,04/01/2014,2,0,0,0,1,Construct,Code 04.,"Lift ""C2 F01a/b+T4-C2-08-F01b+T4-C3-04-W02b(I)+T4-C3-05-W02b(II)+T4-C3-05-W01b(I)"" will be separated into ""C2-07 F01a"", ""C2-07 F01b"" and ""C2-08 F01b"".  All quantities will be assigned to ""C2-07 F01a"".",Code 04a.,P-P-S-6840-0008
A,T4,C208,W02d,AT4C208W02d,AT4C208W02d,04/02/2014,04/02/2014,1,0,0,0,#REF!,Construct,Code 01.,"A new row was created under the name of ""W02d"" with 0 quantities and the dates of the previous lift plus one day.",Code 01a.,P-P-S-6840-0008
A,T4,C204,W02,AT4C204W02,AT4C204W02,07/05/2014,07/05/2014,1,179,180,1,-1,Construct,Code 04.,"Lift ""C204/05 W02"" will be separated into ""C2-04 W02"" and ""C2-05 W02"".  All quantities will be assigned to ""C2-04 W02"".",Code 04a.,P-P-S-6840-0003
A,T4,C205,F01,AT4C205F01,AT4C205F01,07/04/2014,07/04/2014,1,0,0,0,1,Construct,Code 01.,"A new row was created under the name of ""F01"" with 0 quantities and the dates of the next lift minus one day.",Code 01a.,P-P-S-6840-0003
