Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,H4W,2B,W12,AH4W2BW12,AH4W2BW12,06/17/2013,06/18/2013,2,800,795,2,3,Construct,,,,
A,H4W,2B,W11,AH4W2BW11,AH4W2BW11,06/21/2013,06/21/2013,1,800,808,1,6,Construct,,,,
A,H4W,2B,W10,AH4W2BW10,AH4W2BW10,06/27/2013,06/28/2013,2,724,795,2,4,Construct,,,,
A,H4W,2B,W09,AH4W2BW09,AH4W2BW09,07/02/2013,07/03/2013,2,736,720,2,17,Construct,,,,
A,H4W,2B,W08,AH4W2BW08,AH4W2BW08,07/20/2013,07/21/2013,2,816,786,2,1,Construct,Code 05.,"Lift ""W08/W07/W06a"" will be renamed as ""W08""",Code 05.,A-P-S-0911-0008
A,H4W,2B,W07,AH4W2BW07,AH4W2BW07,07/22/2013,07/22/2013,1,0,0,0,3,Construct,Code 01.,"A new row was created under the name of ""W07"" with 0 quantities and with dates of the previous lift plus one day.",Code 01a.,A-P-S-0911-0008
A,H4W,2B,W06,AH4W2BW06,AH4W2BW06,07/25/2013,07/26/2013,2,784,786,2,5,Construct,Code 05.,"Lift ""W06b & W05a"" will be renamed as ""W06"".",Code 05.,A-P-S-0911-0008
A,H4W,2B,W05,AH4W2BW05,AH4W2BW05,07/31/2013,08/02/2013,3,815,786,3,230,Construct,Code 05.,"Lift ""W05b /W04a"" will be renamed as ""W05""",Code 05.,A-P-S-0911-0008
A,H4W,2B,W04,AH4W2BW04,AH4W2BW04,03/20/2014,03/20/2014,1,496,519,1,21,Construct,Code 05.,"Lift ""W04b / W03a"" will be renamed as ""W04"".",Code 05.,A-P-S-0911-0008
A,H4W,2B,W03,AH4W2BW03,AH4W2BW03,04/10/2014,04/10/2014,1,368,424,1,28,Construct,,,,
A,H4W,2B,W02,AH4W2BW02,AH4W2BW02,05/08/2014,09/05/2014,121,399,401,5,21,Construct,Code 02.,"Joining ""W02"" with ""W02 N"" under the name ""W02"".",Code 02a.,A-P-S-0911-0008
A,H4W,2B,W01,AH4W2BW01,AH4W2BW01,09/26/2014,09/27/2014,2,258,284,2,-739,Construct,,,,
A,H4W,2C,F03,AH4W2CF03,AH4W2CF03,09/18/2012,09/19/2012,2,1023,1099,2,148,Construct,,,,
A,H4W,2C,F02,AH4W2CF02,AH4W2CF02,02/14/2013,02/15/2013,2,1040,1081,2,13,Construct,,,,
A,H4W,2C,F01,AH4W2CF01,AH4W2CF01,02/28/2013,02/28/2013,1,424,434,1,7,Construct,,,,
A,H4W,2C,W13,AH4W2CW13,AH4W2CW13,03/07/2013,03/08/2013,2,580,575,2,5,Construct,,,,
A,H4W,2C,W12,AH4W2CW12,AH4W2CW12,03/13/2013,03/14/2013,2,516,538,2,6,Construct,,,,
A,H4W,2C,W11,AH4W2CW11,AH4W2CW11,03/20/2013,03/20/2013,1,504,502,1,8,Construct,,,,
A,H4W,2C,W10,AH4W2CW10,AH4W2CW10,03/28/2013,03/28/2013,1,448,464,1,7,Construct,,,,
A,H4W,2C,W09,AH4W2CW09,AH4W2CW09,04/04/2013,04/04/2013,1,396,390,1,9,Construct,,,,
A,H4W,2C,W07,AH4W2CW07,AH4W2CW07,04/13/2013,04/13/2013,1,376,357,1,0,Construct,Code 03.,"Lift ""W07&W08"" will be divided into ""W07"" and ""W08, all quantites will be assigned to ""W07""",Code 03a.,A-P-S-0911-0007
A,H4W,2C,W08,AH4W2CW08,AH4W2CW08,04/13/2013,04/14/2013,2,0,0,0,9,Construct,Code 03.,"Lift ""W07&W08"" will be divided into ""W07"" and ""W08, all quantites will be assigned to ""W07""",Code 03a.,A-P-S-0911-0007
A,H4W,2C,W06,AH4W2CW06,AH4W2CW06,04/23/2013,04/23/2013,1,352,355,1,9,Construct,,,,
A,H4W,2C,W05,AH4W2CW05,AH4W2CW05,05/02/2013,05/02/2013,1,404,409,1,8,Construct,,,,
A,H4W,2C,W04,AH4W2CW04,AH4W2CW04,05/10/2013,06/06/2013,28,376,401,2,18,Construct,Code 02.,"Joining ""W04a"" with ""W04b"" under the name ""W04"".",Code 02a.,A-P-S-0911-0007
A,H4W,2C,W03,AH4W2CW03,AH4W2CW03,06/24/2013,06/24/2013,1,199,276,1,5,Construct,,,,
A,H4W,2C,W02,AH4W2CW02,AH4W2CW02,06/29/2013,10/23/2014,482,313,329,5,8,Construct,Code 02.,"Joining ""W02"", ""W02b"", ""W02 (II)"" and ""W02 (III)"", under the name of ""W02"".",Code 02a.,A-P-S-0911-0007
A,H4W,2C,W01,AH4W2CW01,AH4W2CW01,10/31/2014,11/01/2014,2,205,241,2,-838,Construct,Code 05.,"Monolith ""2C/3C"" will be renamed as ""2C"".",Code 05.,A-P-S-0911-0007
A,H4W,3A,F07,AH4W3AF07,AH4W3AF07,07/16/2012,07/17/2012,2,740,736,2,10,Construct,,,,
A,H4W,3A,F06,AH4W3AF06,AH4W3AF06,07/27/2012,08/25/2012,30,967,737,7,7,Construct,Code 02.,"Joining ""F06"", ""F06a"", ""F06b"", ""F06c"", under the name ""F06"".",Code 02a.,A-P-S-0910-0004
A,H4W,3A,F05a,AH4W3AF05a,AH4W3AF05a,09/01/2012,09/01/2012,1,332,325,1,5,Construct,,,,
A,H4W,3A,F05b,AH4W3AF05b,AH4W3AF05b,09/06/2012,09/06/2012,1,312,311,1,5,Construct,,,,
A,H4W,3A,F05c,AH4W3AF05c,AH4W3AF05c,09/11/2012,09/12/2012,2,296,333,2,3,Construct,,,,
A,H4W,3A,F04a,AH4W3AF04a,AH4W3AF04a,09/15/2012,09/15/2012,1,319,294,1,6,Construct,,,,
A,H4W,3A,F04c,AH4W3AF04c,AH4W3AF04c,09/21/2012,09/21/2012,1,288,294,1,10,Construct,,,,
A,H4W,3A,F04b,AH4W3AF04b,AH4W3AF04b,10/01/2012,10/02/2012,2,368,287,2,80,Construct,,,,
A,H4W,3A,F03,AH4W3AF03,AH4W3AF03,12/21/2012,01/11/2013,22,1744,1850,3,29,Construct,Code 02.,"Joining ""F03a"" and ""F03b"" under the name ""F03"".",Code 02a.,A-P-S-0910-0004
A,H4W,3A,F02,AH4W3AF02,AH4W3AF02,02/09/2013,08/29/2013,202,647,665,2,-184,Construct,,,,
A,H4W,3A,F01,AH4W3AF01,AH4W3AF01,02/26/2013,02/26/2013,1,672,674,1,13,Construct,,,,
A,H4W,3A,W13,AH4W3AW13,AH4W3AW13,03/11/2013,03/12/2013,2,960,974,2,7,Construct,,,,
