Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,IW,M05,C02 ,AIWM05C01(I)/C02(I),AIWM05C01(I)/C02(I),04/07/2014,04/07/2014,1,208,159,1,32,Construct,Code 05.,"Lift ""C01 (I)/ C02 (I)"" will be renamed as ""C02""",Code 05a.,A-P-S-4221-0002
A,IW,M05,C01,AIWM05C01,AIWM05C01,05/09/2014,05/10/2014,2,1490,1476,2,60,Construct,,,,
A,IW,M05,W05c,AIWM05W05c,AIWM05W05c,07/09/2014,09/20/2014,74,38,40,2,-54,Construct,Code 02.,"Joining "" W05 c(II)""  and ""W05c "" under the name of ""W05c""",Code 02a.,A-P-S-4222-0001
A,IW,M05,W05b,AIWM05W05b,AIWM05W05b,07/28/2014,07/28/2014,1,71,40,1,0,Construct,Code 03.,"Lift ""W05b/d "" will be divided into ""W05b"" and ""W05d"". All quantities will be assigned to ""W05b""",Code 05a.,A-P-S-4222-0001
A,IW,M05,W05d,AIWM05W05d,AIWM05W05d,07/28/2014,07/28/2014,1,0,0,0,17,Construct,Code 03.,"Lift ""W05b/d "" will be divided into ""W05b"" and ""W05d"". All quantities will be assigned to ""W05b""",Code 05a.,A-P-S-4222-0001
A,IW,M05,W05a,AIWM05W05a,AIWM05W05a,08/14/2014,08/15/2014,2,250,219,2,29,Construct,,,,
A,IW,M05,W04a,AIWM05W04a,AIWM05W04a,09/13/2014,09/13/2014,1,179,186,1,11,Construct,,,,
A,IW,M05,W04b,AIWM05W04b,AIWM05W04b,09/24/2014,09/24/2014,1,69,59,1,8,Construct,,,,
A,IW,M05,W03a,AIWM05W03a,AIWM05W03a,10/02/2014,10/02/2014,1,143,153,1,8,Construct,,,,
A,IW,M05,W03b,AIWM05W03b,AIWM05W03b,10/10/2014,10/10/2014,1,55,59,1,10,Construct,,,,
A,IW,M05,W02a,AIWM05W02a,AIWM05W02a,10/20/2014,10/20/2014,1,156,153,1,0,Construct,,,,
A,IW,M05,W02b,AIWM05W02b,AIWM05W02b,10/20/2014,10/20/2014,1,62,59,1,64,Construct,,,,
A,IW,M05,W01b,AIWM05W01b,AIWM05W01b,12/23/2014,12/23/2014,1,46,50,1,36,Construct,Code 05.,"Lift ""W01B"" will be renamed as ""W01b""",Code 05a.,A-P-S-4222-0001
A,IW,M05,W01a,AIWM05W01a,AIWM05W01a,01/28/2015,01/28/2015,1,46,59,1,-631,Construct,,,,
A,IW,M06,F02,AIWM06F02,AIWM06F02,05/07/2013,05/08/2013,2,1032,1123,2,12,Construct,,,,
A,IW,M06,F01,AIWM06F01,AIWM06F01,05/20/2013,09/05/2013,109,1120,1120,8,-44,Construct,Code 02.,"Joining "" F01 c"" ,""F01a"",  ""F01b"" and ""F01 "" under the name of ""F01""",Code 02a.,A-P-S-4225-0001
A,IW,M06,C06a,AIWM06C06a,AIWM06C06a,07/23/2013,07/24/2013,2,584,540,2,-1,Construct,Code 03.,"Lift ""C06&C05a "" will be divided into ""C06a"" and ""C05a"". All quantities will be assigned to ""C05a""",Code 05a.,A-P-S-4226-0001
A,IW,M06,C05a,AIWM06C05a,AIWM06C05a,07/23/2013,07/24/2013,2,0,0,0,5,Construct,Code 03.,"Lift ""C06&C05a "" will be divided into ""C06a"" and ""C05a"". All quantities will be assigned to ""C05a""",Code 05a.,A-P-S-4226-0001
A,IW,M06,C04a ,AIWM06C04a,AIWM06C04a,07/29/2013,07/30/2013,2,507,498,2,-1,Construct,Code 03.,"Lift ""C04a&C05c "" will be divided into ""C04a"" and ""C05c"". All quantities will be assigned to ""C04a""",Code 05a.,A-P-S-4226-0001
A,IW,M06,C05c,AIWM06C05c,AIWM06C05c,07/29/2013,07/30/2013,2,0,0,0,48,Construct,Code 03.,"Lift ""C04a&C05c "" will be divided into ""C04a"" and ""C05c"". All quantities will be assigned to ""C04a""",Code 05a.,A-P-S-4226-0001
A,IW,M06,P2-02,AIWM06P2-02,AIWM06P2-02,09/16/2013,09/16/2013,1,79,71,1,8,Construct,Code 05.,"Lift ""P02-02"" will be renamed as ""P2-02""",Code 05a.,A-P-S-4226-0001
A,IW,M06,P2-01,AIWM06P2-01,AIWM06P2-01,09/24/2013,09/24/2013,1,72,67,1,15,Construct,Code 05.,"Lift ""P02-01"" will be renamed as ""P2-01""",Code 05a.,A-P-S-4226-0001
A,IW,M06,C06b,AIWM06C06b,AIWM06C06b,10/09/2013,10/09/2013,1,135,138,1,2,Construct,,,,
A,IW,M06,C03a,AIWM06C03a,AIWM06C03a,10/11/2013,10/12/2013,2,269,296,2,14,Construct,Code 05.,"Lift ""C03 a & C05 c (II)"" will be renamed as ""C03a""",Code 05a.,A-P-S-4226-0001
A,IW,M06,C05b,AIWM06C05b,AIWM06C05b,10/26/2013,10/26/2013,1,118,112,1,125,Construct,,,,
A,IW,M06,C03b,AIWM06C03b,AIWM06C03b,02/28/2014,02/28/2014,1,0,0,0,-28,Construct,Code 01.,"A new row was created under the name of  ""C03b"", with 0 quantities and with the dates of the previous lift plus one day.",Code 01a.,A-P-S-4226-0002
A,IW,M06,C04b,AIWM06C04b,AIWM06C04b,01/31/2014,02/27/2014,28,613,638,2,13,Construct,Code 02.,"Joining "" C04 b(II)/C03 a"" and "" C04 b(I)/C03 a(I)"" under the name of ""C04b""",Code 02a.,A-P-S-4226-0001
A,IW,M06,C02a,AIWM06C02a,AIWM06C02a,03/12/2014,03/12/2014,1,837,812,1,0,Construct,Code 03.,"Lift ""C04 b(III)/C02 a(I)/C02 b(I)"" will be divided into ""C02a"" and ""C02b"". All quantities will be assigned to ""C02a""",Code 05a.,A-P-S-4226-0001
A,IW,M06,C02b,AIWM06C02b,AIWM06C02b,03/12/2014,03/12/2014,1,0,0,0,12,Construct,Code 03.,"Lift ""C04 b(III)/C02 a(I)/C02 b(I)"" will be divided into ""C02a"" and ""C02b"". All quantities will be assigned to ""C02a""",Code 05a.,A-P-S-4226-0001
A,IW,M06,C01,AIWM06C01,AIWM06C01,03/24/2014,03/25/2014,2,1143,1298,2,7,Construct,Code 05.,"Lift ""C01/C02a (II)/C02b (II)"" will be renamed as ""C01""",Code 05a.,A-P-S-4226-0001
A,IW,M06,W06,AIWM06W06,AIWM06W06,04/01/2014,04/01/2014,1,278,300,1,10,Construct,,,,
A,IW,M06,W05,AIWM06W05,AIWM06W05,04/11/2014,04/11/2014,1,240,257,1,10,Construct,,,,
A,IW,M06,W04,AIWM06W04,AIWM06W04,04/21/2014,04/21/2014,1,216,213,1,22,Construct,,,,
A,IW,M06,W03,AIWM06W03,AIWM06W03,05/13/2014,05/13/2014,1,144,144,1,8,Construct,,,,
A,IW,M06,W02,AIWM06W02,AIWM06W02,05/21/2014,05/21/2014,1,120,116,1,34,Construct,,,,
A,IW,M06,W01,AIWM06W01,AIWM06W01,06/24/2014,06/24/2014,1,48,58,1,-438,Construct,,,,
A,IW,M07,F02,AIWM07F02,AIWM07F02,04/12/2013,04/13/2013,2,924,881,2,10,Construct,,,,
A,IW,M07,F01,AIWM07F01,AIWM07F01,04/23/2013,08/08/2013,108,973,916,7,-59,Construct,Code 02.,"Joining "" F01a"", ""F01c"", ""F01b"" and ""F01"" under the name of ""F01""",Code 02a.,A-P-S-4230-0001
A,IW,M07,C09c,AIWM07C09c,AIWM07C09c,06/10/2013,06/10/2013,1,64,68,1,18,Construct,,,,
A,IW,M07,C06c,AIWM07C06c,AIWM07C06c,06/28/2013,06/28/2013,1,0,0,0,-1,Construct,Code 01.,"A new row was created under the name of  ""C06c"", with 0 quantities and with the dates of the previous lift plus one day.",Code 01a.,A-P-S-4231-0001
A,IW,M07,C07c,AIWM07C07c,AIWM07C07c,06/27/2013,06/27/2013,1,0,0,0,-1,Construct,Code 01.,"A new row was created under the name of  ""C07c"", with 0 quantities and with the dates of the previous lift plus one day.",Code 01a.,A-P-S-4231-0001
A,IW,M07,C08c,AIWM07C08c,AIWM07C08c,06/26/2013,06/27/2013,2,184,138,2,7,Construct,,,,
A,IW,M07,C03a,AIWM07C03a,AIWM07C03a,07/04/2013,07/11/2013,8,564,398,3,6,Construct,Code 02.,"Joining "" C03/C06a"" and ""C03a(II)"" under the name of ""C03a""",Code 02a.,A-P-S-4231-0001
A,IW,M07,C02a,AIWM07C02a,AIWM07C02a,07/17/2013,07/18/2013,2,176,196,2,27,Construct,,,,
A,IW,M07,P2-04,AIWM07P2-04,AIWM07P2-04,08/14/2013,08/14/2013,1,40,50,1,5,Construct,Code 05.,"Lift ""P02-04"" will be renamed as ""P2-04""",Code 05a.,A-P-S-4231-0001
