id,date,global_area,area,structure,monolith,lift,side,name,icl_found,defects,ncr,cod,formwork_defects,rebar_defects
4151,1/30/2013 0:00,LUC,Upper West,UW,M12,W07,P,PUWM12W07,Yes,1,0,1,0,1
4152,1/31/2013 0:00,LUC,Upper East,UE,M07,F02,P,PUEM07F02,Yes,0,0,0,0,0
4153,1/31/2013 0:00,LUC,Upper West,UW,M19,C04b,P,PUWM19C04b,Yes,0,0,0,0,0
4154,2/2/2013 0:00,LUC,Upper East,UE,M20,C02,P,PUEM20C02,Yes,1,0,1,0,1
4155,2/2/2013 0:00,LUC,Upper West,UW,M14,W05,P,PUWM14W05,Yes,2,0,0,2,0
4156,2/4/2013 0:00,LUC,Conduit 2,CC2,C,5,P,PCC2C05,Yes,0,0,0,0,0
4157,2/4/2013 0:00,LUC,Conduit 2,CC2,I,5,P,PCC2I05,Yes,0,0,0,0,0
4158,2/4/2013 0:00,LUC,Upper East,UE,M02,W07,P,PUEM02W07,Yes,3,0,0,2,1
4159,2/5/2013 0:00,LUC,Crossunder 1,CU1,2E,12a,P,PCU12E12a,Yes,0,0,0,0,0
4160,2/5/2013 0:00,LUC,Crossunder 1,CU1,2E,12b,P,PCU12E12b,Yes,0,0,0,0,0
4161,2/5/2013 0:00,LUC,Upper East,UE,M04,C01,P,PUEM04C01,Yes,3,0,0,1,2
4162,2/5/2013 0:00,LUC,Upper West,UW,M23,C03b,P,PUWM23C03b,Yes,1,0,0,0,1
4163,2/5/2013 0:00,LUC,Upper West,UW,M23,C03c,P,PUWM23C03c,No,0,0,0,0,0
4164,2/7/2013 0:00,LUC,Upper East,UE,M12,C01,P,PUEM12C01,Yes,3,0,1,1,2
4165,2/7/2013 0:00,LUC,Upper East,UE,M20,C01,P,PUEM20C01,Yes,1,0,0,0,1
4166,2/8/2013 0:00,LUC,Upper East,UE,M23,F03,P,PUEM23F03,Yes,2,0,1,0,2
4167,2/13/2013 0:00,LUC,Upper East,UE,M14,C02,P,PUEM14C02,Yes,2,0,1,1,1
4168,2/13/2013 0:00,LUC,Upper East,UE,M22,C04b,P,PUEM22C04b,Yes,0,0,0,0,0
4169,2/14/2013 0:00,LUC,Conduit 2,CC2,B,04b,P,PCC2B04b,Yes,1,0,0,0,1
4170,2/14/2013 0:00,LUC,Upper West,UW,M12,W06,P,PUWM12W06,Yes,4,0,1,2,2
4171,2/15/2013 0:00,LUC,Conduit 2,CC2,B,04a,P,PCC2B04a,Yes,3,0,1,0,3
4172,2/15/2013 0:00,LUC,Conduit 2,CC2,B,04c,P,PCC2B04c,Yes,2,0,0,0,2
4173,2/15/2013 0:00,LUC,Upper East,UE,M02,W06,P,PUEM02W06,Yes,1,0,0,0,1
4174,2/15/2013 0:00,LUC,Upper East,UE,M18,W08,P,PUEM18W08,Yes,10,0,0,4,5
4175,2/15/2013 0:00,LUC,Upper West,UW,M08,C04c,P,PUWM08C04c,Yes,1,0,0,0,1
4176,2/16/2013 0:00,LUC,Upper West,UW,M22,W07,P,PUWM22W07,Yes,0,0,0,0,0
4177,2/20/2013 0:00,LUC,Conduit 2,CC2,D,04a,P,PCC2D04a,Yes,4,0,0,2,2
4178,2/20/2013 0:00,LUC,Crossunder 1,CU1,2W,6,P,PCU12W06,No,0,0,0,0,0
4179,2/20/2013 0:00,LUC,Upper East,UE,M07,F01,P,PUEM07F01,Yes,2,0,1,0,2
4180,2/21/2013 0:00,LUC,Upper East,UE,M22,C03b,P,PUEM22C03b,Yes,0,0,0,0,0
4181,2/21/2013 0:00,LUC,Upper West,UW,M01,C02,P,PUWM01C02,Yes,0,0,0,0,0
4182,2/22/2013 0:00,LUC,Conduit 2,CC2,D,04c,P,PCC2D04c,Yes,0,0,0,0,0
4183,2/22/2013 0:00,LUC,Upper East,UE,M14,C01,P,PUEM14C01,Yes,4,0,0,2,2
4184,2/22/2013 0:00,LUC,Upper West,UW,M14,W04,P,PUWM14W04,Yes,3,0,0,2,1
4185,2/25/2013 0:00,LUC,Conduit 1,CC1,I,5,P,PCC1I05,Yes,1,0,0,0,1
4186,2/25/2013 0:00,LUC,Conduit 2,CC2,D,04b,P,PCC2D04b,Yes,0,0,0,0,0
4187,2/25/2013 0:00,LUC,Upper East,UE,M01,W06,P,PUEM01W06,Yes,2,0,0,0,2
4188,2/25/2013 0:00,LUC,Upper West,UW,M22,W06,P,PUWM22W06,Yes,1,0,0,0,1
4189,2/28/2013 0:00,LUC,Conduit 2,CC2,B,03a,P,PCC2B03a,Yes,5,0,0,4,1
4190,2/28/2013 0:00,LUC,Conduit 2,CC2,B,03b,P,PCC2B03b,Yes,3,0,0,2,1
4191,2/28/2013 0:00,LUC,Conduit 2,CC2,B,03c,P,PCC2B03c,Yes,6,0,0,3,3
4192,3/1/2013 0:00,LUC,Upper West,UW,M19,C03b,P,PUWM19C03b,Yes,2,0,0,0,1
4193,3/2/2013 0:00,LUC,Upper West,UW,M20,W09,P,PUWM20W09,Yes,0,0,0,0,0
4194,3/4/2013 0:00,LUC,Upper West,UW,M12,W05,P,PUWM12W05,Yes,1,0,0,0,1
4195,3/6/2013 0:00,LUC,Conduit 1,CC1,D,5,P,PCC1D05,Yes,0,0,0,0,0
4196,3/6/2013 0:00,LUC,Crossunder 2,CU2,2W,9,P,PCU22W9,Yes,0,0,1,0,0
4197,3/6/2013 0:00,LUC,Upper West,UW,M08,C03a,P,PUWM08C03a,Yes,0,0,0,0,0
4198,3/6/2013 0:00,LUC,Upper West,UW,M22,W05,P,PUWM22W05,Yes,1,0,1,0,1
4199,3/7/2013 0:00,LUC,Upper East,UE,M04,W09,P,PUEM04W09,Yes,6,0,0,2,3
4200,3/8/2013 0:00,LUC,Crossunder 1,CU1,2E,11,P,PCU12E11,Yes,0,0,0,0,0
4201,3/9/2013 0:00,LUC,Conduit 2,CC2,D,03a,P,PCC2D03a,Yes,0,0,0,0,0
4202,3/9/2013 0:00,LUC,Conduit 2,CC2,D,03b,P,PCC2D03b,Yes,0,0,0,0,0
4203,3/9/2013 0:00,LUC,Conduit 2,CC2,D,03c,P,PCC2D03c,Yes,0,0,0,0,0
4204,3/11/2013 0:00,LUC,Upper West,UW,M01,C01,P,PUWM01C01,Yes,11,1,0,5,3
4205,3/12/2013 0:00,LUC,Upper East,UE,M01,W05,P,PUEM01W05,Yes,5,0,0,4,1
4206,3/12/2013 0:00,LUC,Upper West,UW,M20,W08,P,PUWM20W08,Yes,1,0,0,1,0
4207,3/13/2013 0:00,LUC,Crossunder 1,CU1,2W,5,P,PCU12W05,Yes,1,0,0,0,1
4208,3/13/2013 0:00,LUC,Upper East,UE,M23,F02,P,PUEM23F02,Yes,0,0,0,0,0
4209,3/14/2013 0:00,LUC,Upper East,UE,M13,C02,P,PUEM13C02,Yes,1,0,0,0,1
4210,3/15/2013 0:00,LUC,Conduit 1,CC1,I,04a,P,PCC1I04a,Yes,0,0,0,0,0
4211,3/15/2013 0:00,LUC,Conduit 1,CC1,I,04c,P,PCC1I04c,Yes,0,0,0,0,0
4212,3/16/2013 0:00,LUC,Conduit 1,CC1,F,4,P,PCC1F04,Yes,1,0,0,0,1
4213,3/16/2013 0:00,LUC,Upper East,UE,M23,F01,P,PUEM23F01,Yes,0,0,0,0,0
4214,3/16/2013 0:00,LUC,Upper West,UW,M22,W04,P,PUWM22W04,Yes,1,0,0,0,1
4215,3/18/2013 0:00,LUC,Upper East,UE,M06,F02,P,PUEM06F02,Yes,4,0,0,3,0
4216,3/19/2013 0:00,LUC,Conduit 2,CC2,B,2,P,PCC2B02,Yes,1,0,0,0,1
4217,3/21/2013 0:00,LUC,Upper East,UE,M13,C01,P,PUEM13C01,Yes,6,0,0,2,3
4218,3/23/2013 0:00,LUC,Crossunder 1,CU1,2E,10,P,PCU12E10,Yes,1,0,0,0,1
4219,3/23/2013 0:00,LUC,Upper West,UW,M20,W07,P,PUWM20W07,Yes,1,0,1,0,1
4220,3/25/2013 0:00,LUC,Conduit 1,CC1,D,04b,P,PCC1D04b,Yes,12,0,0,7,4
4221,3/25/2013 0:00,LUC,Conduit 1,CC1,D,04c,P,PCC1D04c,Yes,10,0,1,7,3
4222,3/25/2013 0:00,LUC,Upper East,UE,M20,W09,P,PUEM20W09,Yes,2,0,0,1,1
4223,3/26/2013 0:00,LUC,Conduit 1,CC1,D,04a,P,PCC1D04a,Yes,7,0,0,6,1
4224,3/26/2013 0:00,LUC,Crossunder 1,CU1,2W,4,P,PCU12W04,Yes,0,0,0,0,0
4225,3/28/2013 0:00,LUC,Conduit 2,CC2,B,1,P,PCC2B01,Yes,5,0,1,2,2
4226,4/2/2013 0:00,LUC,Upper West,UW,M20,W06,P,PUWM20W06,Yes,1,0,1,0,1
4227,4/2/2013 0:00,LUC,Upper West,UW,M22,W03,P,PUWM22W03,Yes,2,0,0,1,1
4228,4/3/2013 0:00,LUC,Conduit 1,CC1,I,03a,P,PCC1I03a,Yes,0,0,0,0,0
4229,4/3/2013 0:00,LUC,Conduit 1,CC1,I,03c,P,PCC1I03c,Yes,0,0,1,0,0
4230,4/5/2013 0:00,LUC,Upper East,UE,M20,W08,P,PUEM20W08,Yes,1,0,0,0,1
4231,4/5/2013 0:00,LUC,Upper West,UW,M14,W03,P,PUWM14W03,Yes,0,0,0,0,0
4232,4/6/2013 0:00,LUC,Crossunder 2,CU2,2W,8,P,PCU22W8,Yes,1,0,0,0,1
4233,4/6/2013 0:00,LUC,Upper East,UE,M06,F01,P,PUEM06F01,Yes,6,0,0,2,3
4234,4/6/2013 0:00,LUC,Upper West,UW,M12,W04,P,PUWM12W04,Yes,0,0,0,0,0
4235,4/9/2013 0:00,LUC,Upper East,UE,M22,C05a,P,PUEM22C05a,No,0,0,0,0,0
4236,4/9/2013 0:00,LUC,Upper East,UE,M22,C05c,P,PUEM22C05c,Yes,1,0,1,0,1
4237,4/9/2013 0:00,LUC,Upper West,UW,M05,C03b,P,PUWM05C03b,Yes,6,0,0,3,3
4238,4/10/2013 0:00,LUC,Conduit 1,CC1,B,5,P,PCC1B05,Yes,0,0,0,0,0
4239,4/10/2013 0:00,LUC,Conduit 2,CC2,D,2,P,PCC2D02,Yes,4,0,1,1,3
4240,4/10/2013 0:00,LUC,Upper West,UW,M22,W02,P,PUWM22W02,Yes,0,0,0,0,0
4241,4/11/2013 0:00,LUC,Upper East,UE,M03,W09,P,PUEM03W09,Yes,5,0,0,4,1
4242,4/12/2013 0:00,LUC,Conduit 1,CC1,D,03a,P,PCC1D03a,Yes,0,0,1,0,0
4243,4/12/2013 0:00,LUC,Conduit 1,CC1,D,03b,P,PCC1D03b,Yes,0,0,1,0,0
4244,4/12/2013 0:00,LUC,Conduit 1,CC1,F,3,P,PCC1F03,Yes,0,0,1,0,0
4245,4/13/2013 0:00,LUC,Upper East,UE,M20,W07,P,PUEM20W07,Yes,1,0,1,0,1
4246,4/13/2013 0:00,LUC,Upper West,UW,M20,W05,P,PUWM20W05,Yes,0,0,0,0,0
4247,4/15/2013 0:00,LUC,Upper West,UW,M06,F02,P,PUWM06F02,Yes,3,0,1,0,2
4248,4/17/2013 0:00,LUC,Conduit 1,CC1,D,03c,P,PCC1D03c,Yes,0,0,0,0,0
4249,4/18/2013 0:00,LUC,Upper East,UE,M23,C04,P,PUEM23C04,Yes,2,0,1,0,2
4250,4/19/2013 0:00,LUC,Conduit 2,CC2,D,1,P,PCC2D01,Yes,0,0,0,0,0
4251,4/19/2013 0:00,LUC,Upper West,UW,M21,W09,P,PUWM21W09,Yes,0,1,0,0,0
4252,4/20/2013 0:00,LUC,Upper East,UE,M18,W07,P,PUEM18W07,Yes,1,0,0,0,1
4253,4/20/2013 0:00,LUC,Upper East,UE,M19,C04b,P,PUEM19C04b,Yes,1,0,0,0,1
4254,4/23/2013 0:00,LUC,Upper East,UE,M22,C04a,P,PUEM22C04a,Yes,1,0,1,0,1
4255,4/24/2013 0:00,LUC,Upper East,UE,M20,W06,P,PUEM20W06,Yes,1,0,1,0,1
4256,4/25/2013 0:00,LUC,Crossunder 2,CU2,2W,7,P,PCU22W7,Yes,0,0,0,0,0
4257,4/25/2013 0:00,LUC,Upper West,UW,M20,W04,P,PUWM20W04,Yes,0,0,0,0,0
4258,4/27/2013 0:00,LUC,Upper West,UW,M21,W08,P,PUWM21W08,Yes,0,0,0,0,0
4259,4/30/2013 0:00,LUC,Conduit 2,CC2,C,04b,P,PCC2C04b,Yes,0,0,0,0,0
4260,4/30/2013 0:00,LUC,Upper East,UE,M23,C03,P,PUEM23C03,Yes,2,0,1,0,2
4261,4/30/2013 0:00,LUC,Upper West,UW,M05,C02,P,PUWM05C02,Yes,1,0,1,0,1
4262,4/30/2013 0:00,LUC,Upper West,UW,M06,F01,P,PUWM06F01,Yes,1,0,2,0,1
4263,4/30/2013 0:00,LUC,Upper West,UW,M12,W03,P,PUWM12W03,Yes,0,0,0,0,0
4264,5/1/2013 0:00,LUC,Conduit 2,CC2,C,04c,P,PCC2C04c,Yes,2,0,0,0,2
4265,5/1/2013 0:00,LUC,Upper East,UE,M18,W06,P,PUEM18W06,Yes,3,0,0,2,1
4266,5/1/2013 0:00,LUC,Upper East,UE,M19,C03c,P,PUEM19C03c,Yes,1,0,0,0,1
4267,5/2/2013 0:00,LUC,Conduit 2,CC2,C,04a,P,PCC2C04a,Yes,1,0,0,1,0
4268,5/2/2013 0:00,LUC,Upper East,UE,M01,W04,P,PUEM01W04,Yes,1,0,0,0,1
4269,5/3/2013 0:00,LUC,Crossunder 1,CU1,2W,3,P,PCU12W03,Yes,2,0,1,1,1
4270,5/3/2013 0:00,LUC,Upper East,UE,M03,W08,P,PUEM03W08,Yes,5,0,0,0,5
4271,5/6/2013 0:00,LUC,Upper East,UE,M22,C03a,P,PUEM22C03a,Yes,2,0,1,0,2
4272,5/6/2013 0:00,LUC,Upper West,UW,M23,C02,P,PUWM23C02,Yes,1,0,1,0,1
4273,5/7/2013 0:00,LUC,Upper East,UE,M14,W09,P,PUEM14W09,Yes,3,0,0,0,2
4274,5/7/2013 0:00,LUC,Upper East,UE,M20,W05,P,PUEM20W05,Yes,1,0,1,0,1
4275,5/8/2013 0:00,LUC,Upper West,UW,M05,C01,P,PUWM05C01,Yes,1,0,1,0,1
4276,5/8/2013 0:00,LUC,Upper West,UW,M20,W03,P,PUWM20W03,Yes,1,0,1,0,1
4277,5/8/2013 0:00,LUC,Upper West,UW,M21,W07,P,PUWM21W07,Yes,2,0,0,0,2
4278,5/9/2013 0:00,LUC,Conduit 1,CC1,C,5,P,PCC1C05,Yes,0,0,0,0,0
4279,5/9/2013 0:00,LUC,Upper West,UW,M23,C01,P,PUWM23C01,Yes,1,0,1,0,1
4280,5/11/2013 0:00,LUC,Conduit 2,CC2,I,04a,P,PCC2I04a,Yes,1,0,0,0,1
4281,5/13/2013 0:00,LUC,Upper East,UE,M19,C03b,P,PUEM19C03b,Yes,0,0,0,0,0
4282,5/13/2013 0:00,LUC,Upper West,UW,M19,C02,P,PUWM19C02,Yes,1,0,0,0,1
4283,5/14/2013 0:00,LUC,Upper East,UE,M04,W08,P,PUEM04W08,Yes,1,0,0,0,1
4284,5/16/2013 0:00,LUC,Upper East,UE,M01,W03,P,PUEM01W03,Yes,1,0,0,0,1
4285,5/16/2013 0:00,LUC,Upper West,UW,M19,C01,P,PUWM19C01,Yes,1,0,0,0,1
4286,5/18/2013 0:00,LUC,Conduit 2,CC2,C,03c,P,PCC2C03c,Yes,0,0,0,0,0
4287,5/18/2013 0:00,LUC,Upper East,UE,M13,W09,P,PUEM13W09,Yes,1,0,1,0,1
4288,5/18/2013 0:00,LUC,Upper West,UW,M20,W02,P,PUWM20W02,Yes,2,0,0,0,2
4289,5/20/2013 0:00,LUC,Upper East,UE,M23,C02,P,PUEM23C02,Yes,1,0,1,0,1
4290,5/20/2013 0:00,LUC,Upper West,UW,M08,C03c,P,PUWM08C03c,Yes,1,0,0,0,1
4291,5/21/2013 0:00,LUC,Upper East,UE,M14,W08,P,PUEM14W08,Yes,2,0,1,1,1
4292,5/22/2013 0:00,LUC,Upper West,UW,M21,W06,P,PUWM21W06,Yes,4,0,0,3,1
4293,5/23/2013 0:00,LUC,Upper East,UE,M23,C01,P,PUEM23C01,Yes,2,0,0,0,2
4294,5/24/2013 0:00,LUC,Conduit 2,CC2,C,03a,P,PCC2C03a,Yes,0,0,1,0,0
4295,5/24/2013 0:00,LUC,Conduit 2,CC2,C,03b,P,PCC2C03b,Yes,0,0,1,0,0
4296,5/25/2013 0:00,LUC,Upper East,UE,M04,W07,P,PUEM04W07,Yes,1,0,0,0,1
4297,5/25/2013 0:00,LUC,Upper East,UE,M20,W04,P,PUEM20W04,Yes,0,0,0,0,0
4298,5/27/2013 0:00,LUC,Crossunder 2,CU2,2W,6,P,PCU22W6,Yes,0,0,0,0,0
4299,5/27/2013 0:00,LUC,Upper West,UW,M03,W09,P,PUWM03W09,Yes,2,0,0,0,1
4300,5/28/2013 0:00,LUC,Upper West,UW,M08,C04b,P,PUWM08C04b,Yes,0,0,0,0,0
4301,5/29/2013 0:00,LUC,Upper East,UE,M21,C03a,P,PUEM21C03a,Yes,4,0,0,2,2
4302,5/29/2013 0:00,LUC,Upper East,UE,M21,C03b,P,PUEM21C03b,No,0,0,0,0,0
4303,5/30/2013 0:00,LUC,Upper East,UE,M12,W09,P,PUEM12W09,Yes,6,0,0,3,1
4304,5/31/2013 0:00,LUC,Upper West,UW,M21,W05,P,PUWM21W05,Yes,6,0,1,4,1
4305,6/3/2013 0:00,LUC,Conduit 2,CC2,I,04c,P,PCC2I04c,Yes,0,0,1,0,0
4306,6/3/2013 0:00,LUC,Conduit 2,CC2,I,03a,P,PCC2I03a,Yes,0,0,1,0,0
4307,6/3/2013 0:00,LUC,Upper East,UE,M01,W02,P,PUEM01W02,Yes,0,0,0,0,0
4308,6/3/2013 0:00,LUC,Upper East,UE,M03,W07,P,PUEM03W07,Yes,1,0,0,0,1
4309,6/4/2013 0:00,LUC,Upper East,UE,M13,W08,P,PUEM13W08,Yes,2,0,1,0,2
4310,6/4/2013 0:00,LUC,Upper West,UW,M05,W09,P,PUWM05W09,Yes,0,0,0,0,0
4311,6/5/2013 0:00,LUC,Upper West,UW,M23,W09,P,PUWM23W09,Yes,6,0,0,4,2
4312,6/6/2013 0:00,LUC,Conduit 2,CC2,I,03c,P,PCC2I03c,Yes,1,0,0,0,1
4313,6/6/2013 0:00,LUC,Upper East,UE,M17,W09,P,PUEM17W09,Yes,2,0,1,1,1
4314,6/7/2013 0:00,LUC,Upper East,UE,M20,W03,P,PUEM20W03,Yes,1,0,1,0,1
4315,6/8/2013 0:00,LUC,Upper West,UW,M21,W04,P,PUWM21W04,Yes,1,0,0,0,1
4316,6/10/2013 0:00,LUC,Conduit 1,CC1,F,2,P,PCC1F02,Yes,1,0,1,0,1
4317,6/10/2013 0:00,LUC,Upper East,UE,M03,W06,P,PUEM03W06,Yes,1,0,0,0,1
4318,6/10/2013 0:00,LUC,Upper East,UE,M14,W07,P,PUEM14W07,Yes,5,0,0,4,1
4319,6/11/2013 0:00,LUC,Upper East,UE,M23,W09,P,PUEM23W09,Yes,1,0,0,0,1
4320,6/11/2013 0:00,LUC,Upper West,UW,M08,C03b,P,PUWM08C03b,Yes,0,0,1,0,0
4321,6/11/2013 0:00,LUC,Upper West,UW,M19,W09,P,PUWM19W09,Yes,1,0,0,0,1
4322,6/15/2013 0:00,LUC,Upper East,UE,M08,W09,P,PUEM08W09,Yes,0,0,0,0,0
4323,6/15/2013 0:00,LUC,Upper East,UE,M12,W08,P,PUEM12W08,Yes,2,0,0,0,2
4324,6/17/2013 0:00,LUC,Conduit 1,CC1,B,04b,P,PCC1B04b,Yes,1,0,2,0,1
4325,6/17/2013 0:00,LUC,Upper West,UW,M04,W09,P,PUWM04W09,Yes,1,0,1,0,1
4326,6/19/2013 0:00,LUC,Upper East,UE,M02,W05,P,PUEM02W05,Yes,0,0,0,0,0
4327,6/19/2013 0:00,LUC,Upper West,UW,M21,W03,P,PUWM21W03,Yes,4,0,0,3,1
4328,6/20/2013 0:00,LUC,Conduit 1,CC1,D,2,P,PCC1D02,Yes,0,0,1,0,0
4329,6/20/2013 0:00,LUC,Upper East,UE,M21,C01b,P,PUEM21C01b,Yes,0,0,0,0,0
4330,6/22/2013 0:00,LUC,Upper West,UW,M05,W08,P,PUWM05W08,Yes,5,0,0,4,1
4331,6/24/2013 0:00,LUC,Conduit 1,CC1,D,1,P,PCC1D01,Yes,0,0,0,0,0
4332,6/25/2013 0:00,LUC,Upper East,UE,M20,W02,P,PUEM20W02,Yes,0,0,0,0,0
4333,6/25/2013 0:00,LUC,Upper West,UW,M07,F02,P,PUWM07F02,Yes,1,0,1,0,1
4334,6/26/2013 0:00,LUC,Conduit 1,CC1,B,04a,P,PCC1B04a,Yes,1,0,2,0,1
4335,6/26/2013 0:00,LUC,Upper East,UE,M19,C02,P,PUEM19C02,Yes,0,0,0,0,0
4336,6/26/2013 0:00,LUC,Upper West,UW,M21,W02,P,PUWM21W02,Yes,1,0,0,0,1
4337,6/28/2013 0:00,LUC,Conduit 2,CC2,C,2,P,PCC2C02,Yes,0,0,0,0,0
4338,6/29/2013 0:00,LUC,Upper West,UW,M23,W08,P,PUWM23W08,Yes,2,0,0,0,2
4339,7/1/2013 0:00,LUC,Conduit 1,CC1,C,04a,P,PCC1C04a,Yes,0,0,1,0,0
4340,7/1/2013 0:00,LUC,Conduit 1,CC1,C,04b,P,PCC1C04b,Yes,1,0,1,0,1
4341,7/2/2013 0:00,LUC,Upper East,UE,M23,W08,P,PUEM23W08,Yes,1,0,0,0,1
4342,7/3/2013 0:00,LUC,Upper East,UE,M02,W04,P,PUEM02W04,Yes,1,0,0,0,1
4343,7/3/2013 0:00,LUC,Upper East,UE,M04,W06,P,PUEM04W06,Yes,0,0,0,0,0
4344,7/3/2013 0:00,LUC,Upper East,UE,M19,C01,P,PUEM19C01,Yes,0,0,0,0,0
4345,7/3/2013 0:00,LUC,Upper East,UE,M21,C01a,P,PUEM21C01a,Yes,1,0,0,0,1
4346,7/4/2013 0:00,LUC,Conduit 2,CC2,C,1,P,PCC2C01,Yes,0,0,0,0,0
4347,7/5/2013 0:00,LUC,Conduit 1,CC1,B,04c,P,PCC1B04c,Yes,5,0,0,5,0
4348,7/5/2013 0:00,LUC,Upper East,UE,M12,W07,P,PUEM12W07,Yes,3,0,0,2,1
4349,7/5/2013 0:00,LUC,Upper East,UE,M22,C02,P,PUEM22C02,Yes,1,0,1,0,1
4350,7/6/2013 0:00,LUC,Conduit 1,CC1,I,2,P,PCC1I02,Yes,0,0,0,0,0
4351,7/6/2013 0:00,LUC,Upper West,UW,M08,C02,P,PUWM08C02,Yes,1,0,1,0,1
4352,7/8/2013 0:00,LUC,Upper West,UW,M19,W08,P,PUWM19W08,Yes,2,0,0,0,2
4353,7/9/2013 0:00,LUC,Conduit 1,CC1,I,1,P,PCC1I01,Yes,0,0,0,0,0
4354,7/9/2013 0:00,LUC,Upper West,UW,M04,W08,P,PUWM04W08,Yes,0,0,0,0,0
4355,7/9/2013 0:00,LUC,Upper West,UW,M05,W07,P,PUWM05W07,Yes,0,0,0,0,0
4356,7/9/2013 0:00,LUC,Upper West,UW,M23,W07,P,PUWM23W07,Yes,0,0,0,0,0
4357,7/10/2013 0:00,LUC,Upper East,UE,M23,W07,P,PUEM23W07,Yes,0,0,0,0,0
4358,7/10/2013 0:00,LUC,Upper West,UW,M06,C04a,P,PUWM06C04a,Yes,0,0,1,0,0
4359,7/11/2013 0:00,LUC,Conduit 1,CC1,B,03a,P,PCC1B03a,Yes,0,0,0,0,0
4360,7/11/2013 0:00,LUC,Upper East,UE,M22,C01,P,PUEM22C01,Yes,5,0,1,3,1
4361,7/12/2013 0:00,LUC,Conduit 1,CC1,B,03b,P,PCC1B03b,Yes,0,0,0,0,0
4362,7/12/2013 0:00,LUC,Conduit 1,CC1,C,04c,P,PCC1C04c,Yes,0,0,0,0,0
4363,7/12/2013 0:00,LUC,Upper East,UE,M21,W09,P,PUEM21W09,Yes,2,0,1,1,1
4364,7/12/2013 0:00,LUC,Upper West,UW,M06,C04b,P,PUWM06C04b,Yes,0,0,0,0,0
4365,7/12/2013 0:00,LUC,Upper West,UW,M08,C01,P,PUWM08C01,Yes,1,0,0,0,1
4366,7/13/2013 0:00,LUC,Upper East,UE,M17,W08,P,PUEM17W08,Yes,2,0,1,0,2
4367,7/15/2013 0:00,LUC,Upper West,UW,M07,F01,P,PUWM07F01,Yes,1,0,1,0,1
4368,7/17/2013 0:00,LUC,Upper East,UE,M08,W08,P,PUEM08W08,Yes,0,0,0,0,0
4369,7/18/2013 0:00,LUC,Conduit 1,CC1,B,03c,P,PCC1B03c,Yes,0,0,0,0,0
4370,7/19/2013 0:00,LUC,Upper West,UW,M19,W07,P,PUWM19W07,Yes,0,0,0,0,0
4371,7/22/2013 0:00,LUC,Upper East,UE,M13,W07,P,PUEM13W07,Yes,2,0,1,0,2
4372,7/23/2013 0:00,LUC,Upper East,UE,M02,W03,P,PUEM02W03,Yes,6,0,0,3,3
4373,7/24/2013 0:00,LUC,Conduit 1,CC1,C,03a,P,PCC1C03a,Yes,1,0,1,0,1
4374,7/24/2013 0:00,LUC,Conduit 1,CC1,C,03b,P,PCC1C03b,Yes,1,0,1,0,1
4375,7/24/2013 0:00,LUC,Conduit 1,CC1,C,03c,P,PCC1C03c,Yes,4,0,1,4,0
4376,7/24/2013 0:00,LUC,Upper East,UE,M21,W08,P,PUEM21W08,Yes,0,0,0,0,0
4377,7/26/2013 0:00,LUC,Conduit 2,CC2,I,2,P,PCC2I02,Yes,0,0,1,0,0
4378,7/29/2013 0:00,LUC,Upper East,UE,M14,W06,P,PUEM14W06,Yes,6,0,1,4,1
4379,7/29/2013 0:00,LUC,Upper West,UW,M23,W06,P,PUWM23W06,Yes,0,0,0,0,0
4380,7/30/2013 0:00,LUC,Conduit 2,CC2,I,1,P,PCC2I01,Yes,0,0,0,0,0
4381,7/30/2013 0:00,LUC,Upper East,UE,M08,W07,P,PUEM08W07,Yes,0,0,0,0,0
4382,7/30/2013 0:00,LUC,Upper East,UE,M22,W09,P,PUEM22W09,Yes,0,0,0,0,0
4383,7/31/2013 0:00,LUC,Upper West,UW,M18,W09,P,PUWM18W09,Yes,0,0,0,0,0
4384,8/1/2013 0:00,LUC,Upper East,UE,M04,W05,P,PUEM04W05,Yes,0,0,0,0,0
4385,8/1/2013 0:00,LUC,Upper West,UW,M04,W07,P,PUWM04W07,Yes,0,0,0,0,0
4386,8/2/2013 0:00,LUC,Upper East,UE,M07,C04b,P,PUEM07C04b,Yes,2,0,0,2,0
4387,8/2/2013 0:00,LUC,Upper West,UW,M07,C04a,P,PUWM07C04a,Yes,7,0,0,5,2
4388,8/5/2013 0:00,LUC,Upper East,UE,M12,W06,P,PUEM12W06,Yes,1,0,1,0,1
4389,8/5/2013 0:00,LUC,Upper West,UW,M23,W05,P,PUWM23W05,Yes,2,0,1,0,2
4390,8/6/2013 0:00,LUC,Upper East,UE,M17,W07,P,PUEM17W07,Yes,1,0,0,0,1
4391,8/6/2013 0:00,LUC,Upper West,UW,M06,C03b,P,PUWM06C03b,Yes,0,0,0,0,0
4392,8/7/2013 0:00,LUC,Upper East,UE,M19,W09,P,PUEM19W09,Yes,3,0,1,0,3
4393,8/7/2013 0:00,LUC,Upper East,UE,M21,W07,P,PUEM21W07,Yes,2,0,0,0,2
4394,8/8/2013 0:00,LUC,Conduit 1,CC1,B,2,P,PCC1B02,Yes,3,0,1,1,1
4395,8/8/2013 0:00,LUC,Upper East,UE,M23,W06,P,PUEM23W06,Yes,1,0,1,0,1
4396,8/9/2013 0:00,LUC,Upper East,UE,M02,W02,P,PUEM02W02,Yes,0,0,0,0,0
