Activity ID,Structure,Main structure,Activity Name,Start,Finish,Budgeted Units,Remaining Units,WBS Path,WBS Name,Resource Type,Resource Name
TRF4-SL-06a-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,16-Jul-12,21-Jul-12,78079,78079,2.13.2.1.2.1.11,TRF4-SL-06a,Material,Rebar
TRF4-SL-06b-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,14-Jul-12,14-Jul-12,0,0,2.13.2.1.2.1.12,TRF4-SL-06b,Material,Rebar
TRF4-SL-06c-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,24-Jul-12,24-Jul-12,0,0,2.13.2.1.2.1.13,TRF4-SL-06c,Material,Rebar
TRF4-SL-05a-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,26-Jul-12,31-Jul-12,81164,81164,2.13.2.1.2.1.14,TRF4-SL-05a,Material,Rebar
TRF4-SL-05c-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,3-Aug-12,3-Aug-12,0,0,2.13.2.1.2.1.16,TRF4-SL-05c,Material,Rebar
TRF4-SL-04b-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,3-Aug-12,3-Aug-12,0,0,2.13.2.1.2.1.18,TRF4-SL-04b,Material,Rebar
TRF4-SL-04c-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,11-Aug-12,11-Aug-12,0,0,2.13.2.1.2.1.19,TRF4-SL-04c,Material,Rebar
TRF4-SL-03a-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,13-Aug-12,17-Aug-12,63904,63904,2.13.2.1.2.1.20,TRF4-SL-03a,Material,Rebar
TRF4-SL-03b-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,11-Aug-12,11-Aug-12,0,0,2.13.2.1.2.1.21,TRF4-SL-03b,Material,Rebar
TRF4-SL-01b-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,29-Aug-12,29-Aug-12,0,0,2.13.2.1.2.1.27,TRF4-SL-01b,Material,Rebar
TRF4-SL-01c-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,10-Sep-12,10-Sep-12,0,0,2.13.2.1.2.1.28,TRF4-SL-01c,Material,Rebar
TRF4-SL-08a-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,26-Jun-12,30-Jun-12,68220,68220,2.13.2.1.2.1.5,TRF4-SL-08a,Material,Rebar
TRF4-SL-05b-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,24-Jul-12,24-Jul-12,0,0,2.13.2.1.2.1.15,TRF4-SL-05b,Material,Rebar
TRF4-SL-04a-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,4-Aug-12,8-Aug-12,71170,71170,2.13.2.1.2.1.17,TRF4-SL-04a,Material,Rebar
TRF4-SL-03c-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,20-Aug-12,20-Aug-12,0,0,2.13.2.1.2.1.22,TRF4-SL-03c,Material,Rebar
TRF4-R-03-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,29-Dec-12,7-Jan-13,96945,96945,2.13.2.1.2.3.12,TRF4-R-03,Material,Rebar
TRF4-R-01-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,23-Jan-13,28-Jan-13,76285,76285,2.13.2.1.2.3.14,TRF4-R-01,Material,Rebar
TRF4-R-12-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,25-Sep-12,28-Sep-12,40134,40134,2.13.2.1.2.3.3,TRF4-R-12,Material,Rebar
TRF4-R-10-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,13-Oct-12,18-Oct-12,40706,40706,2.13.2.1.2.3.5,TRF4-R-10,Material,Rebar
TRF4-R-02-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,12-Jan-13,18-Jan-13,127870,127870,2.13.2.1.2.3.13,TRF4-R-02,Material,Rebar
TRF4-R-14-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,8-Sep-12,11-Sep-12,40855,40855,2.13.2.1.2.3.1,TRF4-R-14,Material,Rebar
TRF4-R-13-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,17-Sep-12,19-Sep-12,27784,27784,2.13.2.1.2.3.2,TRF4-R-13,Material,Rebar
TRF4-R-11-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,2-Oct-12,8-Oct-12,40741,40741,2.13.2.1.2.3.4,TRF4-R-11,Material,Rebar
TRF4-R-09-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,24-Oct-12,29-Oct-12,44342,44342,2.13.2.1.2.3.6,TRF4-R-09,Material,Rebar
TRF4-R-08-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,2-Nov-12,9-Nov-12,47363,47363,2.13.2.1.2.3.7,TRF4-R-08,Material,Rebar
TRF4-R-07-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,16-Nov-12,22-Nov-12,52849,52849,2.13.2.1.2.3.8,TRF4-R-07,Material,Rebar
TRF4-R-06-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,30-Nov-12,4-Dec-12,53461,53461,2.13.2.1.2.3.9,TRF4-R-06,Material,Rebar
TRF4-R-05-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,11-Dec-12,14-Dec-12,52773,52773,2.13.2.1.2.3.10,TRF4-R-05,Material,Rebar
TRF4-R-04-20,WSB-TR,TRIFURCATION 4,Steel Reinforcement,19-Dec-12,22-Dec-12,71944,71944,2.13.2.1.2.3.11,TRF4-R-04,Material,Rebar
T3-C2-07-W02a-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,13-Feb-13,13-Feb-13,855,855,2.13.2.3.1.2.2.3,T3-C2-07-W02a,Material,Rebar
T3-C2-07-W01a-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,16-Feb-13,16-Feb-13,2826,2826,2.13.2.3.1.2.2.4,T3-C2-07-W01a,Material,Rebar
T3-C2-07-W04a-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,1-Feb-13,1-Feb-13,3154,3154,2.13.2.3.1.2.2.1,T3-C2-07-W04a,Material,Rebar
T3-C2-07-W03a-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,5-Feb-13,5-Feb-13,3586,3586,2.13.2.3.1.2.2.2,T3-C2-07-W03a,Material,Rebar
T3-C2-08-W04a-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,20-Feb-13,20-Feb-13,1958,1958,2.13.2.3.1.2.2.61,T3-C2-08-W04a,Material,Rebar
T3-C2-08-W03a-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,23-Feb-13,23-Feb-13,1278,1278,2.13.2.3.1.2.2.63,T3-C2-08-W03a,Material,Rebar
T3-C2-08-W02a-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,27-Feb-13,27-Feb-13,333,333,2.13.2.3.1.2.2.65,T3-C2-08-W02a,Material,Rebar
T3-C2-08-W01a-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,4-Mar-13,4-Mar-13,1218,1218,2.13.2.3.1.2.2.70,T3-C2-08-W01a,Material,Rebar
T3-C2-08-F01b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,4-Jan-13,7-Jan-13,16125,16125,2.13.2.3.1.2.1.59,T3-C2-08-F01b,Material,Rebar
T3-C2-01-F01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,6-Oct-12,8-Oct-12,11499,11499,2.13.2.3.1.2.1.1,T3-C2-01-F01,Material,Rebar
T3-C2-02-F01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,28-Sep-12,1-Oct-12,17192,17192,2.13.2.3.1.2.1.2,T3-C2-02-F01,Material,Rebar
T3-C2-03-F01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,21-Sep-12,24-Sep-12,60783,60783,2.13.2.3.1.2.1.3,T3-C2-03-F01,Material,Rebar
T3-C2-04-F01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,4-Oct-12,4-Oct-12,0,0,2.13.2.3.1.2.1.4,T3-C2-04-F01,Material,Rebar
T3-C2-05-F01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,20-Oct-12,22-Oct-12,16900,16900,2.13.2.3.1.2.1.5,T3-C2-05-F01,Material,Rebar
T3-C2-06-F01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,27-Oct-12,30-Oct-12,17606,17606,2.13.2.3.1.2.1.6,T3-C2-06-F01,Material,Rebar
T3-C2-07-F01a-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,10-Dec-12,11-Dec-12,15882,15882,2.13.2.3.1.2.1.45,T3-C2-07-F01a,Material,Rebar
T3-C2-07-F01b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,15-Dec-12,18-Dec-12,16406,16406,2.13.2.3.1.2.1.46,T3-C2-07-F01b,Material,Rebar
T3-C2-08-F01a-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,22-Dec-12,27-Dec-12,17957,17957,2.13.2.3.1.2.1.58,T3-C2-08-F01a,Material,Rebar
T3-C2-08-W02d-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,1-Mar-13,1-Mar-13,1109,1109,2.13.2.3.1.2.16.68,T3-C2-08-W02d,Material,Rebar
T3-C2-08-W01d-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,5-Mar-13,5-Mar-13,2406,2406,2.13.2.3.1.2.16.73,T3-C2-08-W01d,Material,Rebar
T3-C2-08-W02c-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,14-Mar-13,14-Mar-13,100,100,2.13.2.3.1.2.16.67,T3-C2-08-W02c,Material,Rebar
T3-C2-08-W01c-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,18-Mar-13,18-Mar-13,100,100,2.13.2.3.1.2.16.72,T3-C2-08-W01c,Material,Rebar
T3-C2-08-W02e-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,7-Mar-13,7-Mar-13,540,540,2.13.2.3.1.2.16.69,T3-C2-08-W02e,Material,Rebar
T3-C2-08-W01e-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,11-Mar-13,11-Mar-13,1733,1733,2.13.2.3.1.2.16.74,T3-C2-08-W01e,Material,Rebar
T3-C2-01-W02-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,13-Oct-12,13-Oct-12,1156,1156,2.13.2.3.1.2.3.1,T3-C2-01-W02,Material,Rebar
T3-C2-02-W02-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,26-Oct-12,26-Oct-12,4636,4636,2.13.2.3.1.2.3.3,T3-C2-02-W02,Material,Rebar
T3-C2-02-W01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,1-Nov-12,1-Nov-12,3403,3403,2.13.2.3.1.2.3.4,T3-C2-02-W01,Material,Rebar
T3-C2-03-W02-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,10-Oct-12,10-Oct-12,7251,7251,2.13.2.3.1.2.3.12,T3-C2-03-W02,Material,Rebar
T3-C2-03-W01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,18-Oct-12,18-Oct-12,3735,3735,2.13.2.3.1.2.3.13,T3-C2-03-W01,Material,Rebar
T3-C2-04-W02-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,26-Oct-12,26-Oct-12,4450,4450,2.13.2.3.1.2.3.17,T3-C2-04-W02,Material,Rebar
T3-C2-04-W01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,1-Nov-12,1-Nov-12,6412,6412,2.13.2.3.1.2.3.18,T3-C2-04-W01,Material,Rebar
T3-C2-05-W02-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,8-Nov-12,8-Nov-12,2999,2999,2.13.2.3.1.2.3.22,T3-C2-05-W02,Material,Rebar
T3-C2-06-W03-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,17-Nov-12,17-Nov-12,3532,3532,2.13.2.3.1.2.3.38,T3-C2-06-W03,Material,Rebar
T3-C2-06-W02-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,22-Nov-12,22-Nov-12,4078,4078,2.13.2.3.1.2.3.39,T3-C2-06-W02,Material,Rebar
T3-C2-06-W01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,26-Nov-12,26-Nov-12,2046,2046,2.13.2.3.1.2.3.40,T3-C2-06-W01,Material,Rebar
T3-C2-07-W07-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,10-Jan-13,10-Jan-13,2212,2212,2.13.2.3.1.2.3.47,T3-C2-07-W07,Material,Rebar
T3-C2-07-W06-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,15-Jan-13,15-Jan-13,3602,3602,2.13.2.3.1.2.3.48,T3-C2-07-W06,Material,Rebar
T3-C2-07-W05-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,18-Jan-13,19-Jan-13,5894,5894,2.13.2.3.1.2.3.49,T3-C2-07-W05,Material,Rebar
T3-C2-07-W04b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,23-Jan-13,23-Jan-13,3775,3775,2.13.2.3.1.2.3.51,T3-C2-07-W04b,Material,Rebar
T3-C2-07-W03b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,26-Jan-13,26-Jan-13,4323,4323,2.13.2.3.1.2.3.53,T3-C2-07-W03b,Material,Rebar
T3-C2-07-W02b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,30-Jan-13,30-Jan-13,2240,2240,2.13.2.3.1.2.3.55,T3-C2-07-W02b,Material,Rebar
T3-C2-07-W01b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,4-Feb-13,4-Feb-13,4250,4250,2.13.2.3.1.2.3.57,T3-C2-07-W01b,Material,Rebar
T3-C2-08-W05-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,7-Feb-13,7-Feb-13,2986,2986,2.13.2.3.1.2.3.60,T3-C2-08-W05,Material,Rebar
T3-C2-08-W04b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,15-Feb-13,15-Feb-13,2970,2970,2.13.2.3.1.2.3.62,T3-C2-08-W04b,Material,Rebar
T3-C2-08-W03b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,18-Feb-13,18-Feb-13,1193,1193,2.13.2.3.1.2.3.64,T3-C2-08-W03b,Material,Rebar
T3-C2-08-W02b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,21-Feb-13,21-Feb-13,333,333,2.13.2.3.1.2.3.66,T3-C2-08-W02b,Material,Rebar
T3-C2-08-W01b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,26-Feb-13,26-Feb-13,1218,1218,2.13.2.3.1.2.3.71,T3-C2-08-W01b,Material,Rebar
T3-C2-01-W01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,18-Oct-12,18-Oct-12,1144,1144,2.13.2.3.1.2.3.2,T3-C2-01-W01,Material,Rebar
T3-C2-05-W01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,13-Nov-12,13-Nov-12,4098,4098,2.13.2.3.1.2.3.23,T3-C2-05-W01,Material,Rebar
T3-C2-01-R02-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,11-Dec-12,11-Dec-12,4910,4910,2.13.2.3.1.2.5.4,T3-C2-01-R02,Material,Rebar
T3-C2-01-R01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,14-Dec-12,15-Dec-12,6765,6765,2.13.2.3.1.2.5.5,T3-C2-01-R01,Material,Rebar
T3-C2-02-R02-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,3-Dec-12,5-Dec-12,13680,13680,2.13.2.3.1.2.5.9,T3-C2-02-R02,Material,Rebar
T3-C2-02-R01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,10-Dec-12,11-Dec-12,7069,7069,2.13.2.3.1.2.5.10,T3-C2-02-R01,Material,Rebar
T3-C2-03-R02-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,22-Nov-12,26-Nov-12,24411,24411,2.13.2.3.1.2.5.14,T3-C2-03-R02,Material,Rebar
T3-C2-03-R01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,3-Dec-12,5-Dec-12,28320,28320,2.13.2.3.1.2.5.15,T3-C2-03-R01,Material,Rebar
T3-C2-04-R02-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,9-Nov-12,12-Nov-12,12280,12280,2.13.2.3.1.2.5.19,T3-C2-04-R02,Material,Rebar
T3-C2-04-R01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,17-Nov-12,17-Nov-12,7723,7723,2.13.2.3.1.2.5.20,T3-C2-04-R01,Material,Rebar
T3-C2-05-R06-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,23-Jan-13,24-Jan-13,11005,11005,2.13.2.3.1.2.5.28,T3-C2-05-R06,Material,Rebar
T3-C2-05-R05-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,30-Jan-13,30-Jan-13,4328,4328,2.13.2.3.1.2.5.29,T3-C2-05-R05,Material,Rebar
T3-C2-05-R04a-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,16-Feb-13,16-Feb-13,0,0,2.13.2.3.1.2.5.30,T3-C2-05-R04a,Material,Rebar
T3-C2-05-R04b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,20-Feb-13,21-Feb-13,13296,13296,2.13.2.3.1.2.5.31,T3-C2-05-R04b,Material,Rebar
T3-C2-05-R03-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,27-Feb-13,27-Feb-13,5130,5130,2.13.2.3.1.2.5.32,T3-C2-05-R03,Material,Rebar
T3-C2-05-R02-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,4-Mar-13,5-Mar-13,11075,11075,2.13.2.3.1.2.5.35,T3-C2-05-R02,Material,Rebar
T3-C2-05-R01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,11-Mar-13,11-Mar-13,8227,8227,2.13.2.3.1.2.5.36,T3-C2-05-R01,Material,Rebar
T3-C2-05-P04-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,15-Dec-12,15-Dec-12,3905,3905,2.13.2.3.1.2.4.1,T3-C2-05-P04,Material,Rebar
T3-C2-05-P03-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,19-Dec-12,19-Dec-12,1229,1229,2.13.2.3.1.2.4.2,T3-C2-05-P03,Material,Rebar
T3-C2-05-P01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,29-Dec-12,29-Dec-12,1895,1895,2.13.2.3.1.2.4.4,T3-C2-05-P01,Material,Rebar
T3-C2-06-P04-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,26-Dec-12,26-Dec-12,3756,3756,2.13.2.3.1.2.4.5,T3-C2-06-P04,Material,Rebar
T3-C2-06-P03-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,29-Dec-12,29-Dec-12,1884,1884,2.13.2.3.1.2.4.6,T3-C2-06-P03,Material,Rebar
T3-C2-06-P02-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,5-Jan-13,5-Jan-13,972,972,2.13.2.3.1.2.4.7,T3-C2-06-P02,Material,Rebar
T3-C2-06-P01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,10-Jan-13,10-Jan-13,2359,2359,2.13.2.3.1.2.4.8,T3-C2-06-P01,Material,Rebar
T3-C2-07-P07-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,5-Jan-13,5-Jan-13,1715,1715,2.13.2.3.1.2.4.9,T3-C2-07-P07,Material,Rebar
T3-C2-07-P06-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,10-Jan-13,10-Jan-13,2894,2894,2.13.2.3.1.2.4.10,T3-C2-07-P06,Material,Rebar
T3-C2-07-P05-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,15-Jan-13,15-Jan-13,3483,3483,2.13.2.3.1.2.4.11,T3-C2-07-P05,Material,Rebar
T3-C2-07-P04-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,18-Jan-13,18-Jan-13,4872,4872,2.13.2.3.1.2.4.12,T3-C2-07-P04,Material,Rebar
T3-C2-07-P03-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,22-Jan-13,22-Jan-13,2370,2370,2.13.2.3.1.2.4.13,T3-C2-07-P03,Material,Rebar
T3-C2-07-P02b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,25-Jan-13,25-Jan-13,1318,1318,2.13.2.3.1.2.4.14,T3-C2-07-P02b,Material,Rebar
T3-C2-07-P01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,31-Jan-13,31-Jan-13,243,243,2.13.2.3.1.2.4.15,T3-C2-07-P01,Material,Rebar
T3-C2-08-P05-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,21-Jan-13,21-Jan-13,513,513,2.13.2.3.1.2.4.75,T3-C2-08-P05,Material,Rebar
T3-C2-08-P04-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,24-Jan-13,24-Jan-13,3610,3610,2.13.2.3.1.2.4.76,T3-C2-08-P04,Material,Rebar
T3-C2-08-P03-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,28-Jan-13,28-Jan-13,1546,1546,2.13.2.3.1.2.4.77,T3-C2-08-P03,Material,Rebar
T3-C2-08-P02b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,31-Jan-13,31-Jan-13,760,760,2.13.2.3.1.2.4.78,T3-C2-08-P02b,Material,Rebar
T3-C2-08-P01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,7-Feb-13,7-Feb-13,148,148,2.13.2.3.1.2.4.79,T3-C2-08-P01,Material,Rebar
T3-C2-08-P02a-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,4-Feb-13,4-Feb-13,760,760,2.13.2.3.1.2.4.17,T3-C2-08-P02a,Material,Rebar
T3-C2-07-P02a-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,28-Jan-13,28-Jan-13,1318,1318,2.13.2.3.1.2.4.16,T3-C2-07-P02a,Material,Rebar
T3-C2-05-P02-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,26-Dec-12,26-Dec-12,1229,1229,2.13.2.3.1.2.4.3,T3-C2-05-P02,Material,Rebar
T3-C1-03-W02d-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,4-Feb-13,4-Feb-13,3013,3013,2.13.2.3.1.1.6.46,T3-C1-03-W02d,Material,Rebar
T3-C1-03-W01d-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,7-Feb-13,7-Feb-13,4515,4515,2.13.2.3.1.1.6.51,T3-C1-03-W01d,Material,Rebar
T3-C1-03-W02c-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,15-Feb-13,15-Feb-13,0,0,2.13.2.3.1.1.6.45,T3-C1-03-W02c,Material,Rebar
T3-C1-03-W01c-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,18-Feb-13,18-Feb-13,0,0,2.13.2.3.1.1.6.50,T3-C1-03-W01c,Material,Rebar
T3-C1-03-W02e-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,21-Jan-13,21-Jan-13,818,818,2.13.2.3.1.1.6.47,T3-C1-03-W02e,Material,Rebar
T3-C1-03-W01e-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,24-Jan-13,24-Jan-13,2729,2729,2.13.2.3.1.1.6.52,T3-C1-03-W01e,Material,Rebar
T3-C1-02-W04b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,27-Dec-12,28-Dec-12,7992,7992,2.13.2.3.1.1.3.20,T3-C1-02-W04b,Material,Rebar
T3-C1-02-W03b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,4-Jan-13,4-Jan-13,5970,5970,2.13.2.3.1.1.3.58,T3-C1-02-W03b,Material,Rebar
T3-C1-02-W02b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,8-Jan-13,8-Jan-13,441,441,2.13.2.3.1.1.3.23,T3-C1-02-W02b,Material,Rebar
T3-C1-02-W01b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,12-Jan-13,12-Jan-13,3302,3302,2.13.2.3.1.1.3.25,T3-C1-02-W01b,Material,Rebar
T3-C1-03-W05-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,16-Jan-13,16-Jan-13,3930,3930,2.13.2.3.1.1.3.38,T3-C1-03-W05,Material,Rebar
T3-C1-03-W04b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,21-Jan-13,21-Jan-13,2059,2059,2.13.2.3.1.1.3.40,T3-C1-03-W04b,Material,Rebar
T3-C1-03-W03b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,24-Jan-13,24-Jan-13,4373,4373,2.13.2.3.1.1.3.42,T3-C1-03-W03b,Material,Rebar
T3-C1-03-W02b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,28-Jan-13,28-Jan-13,728,728,2.13.2.3.1.1.3.44,T3-C1-03-W02b,Material,Rebar
T3-C1-03-W01b-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,1-Feb-13,1-Feb-13,1336,1336,2.13.2.3.1.1.3.49,T3-C1-03-W01b,Material,Rebar
T3-C1-01-W03-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,29-Nov-12,29-Nov-12,5327,5327,2.13.2.3.1.1.3.1,T3-C1-01-W03,Material,Rebar
T3-C1-01-W02-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,5-Dec-12,5-Dec-12,7299,7299,2.13.2.3.1.1.3.2,T3-C1-01-W02,Material,Rebar
T3-C1-01-W01-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,10-Dec-12,10-Dec-12,2195,2195,2.13.2.3.1.1.3.4,T3-C1-01-W01,Material,Rebar
T3-C1-02-W07-20,WSB CONDUIT,WSB MIDDLE CHAMBER,Steel Reinforcement,13-Dec-12,13-Dec-12,565,565,2.13.2.3.1.1.3.16,T3-C1-02-W07,Material,Rebar
