Activity ID,Activity Name,Start,Finish,Remaining Units,WBS Path,WBS Name,Resource Type,Resource Name
  H3W-6E-W07-40,Concrete Placement,20-Jul-12,20-Jul-12,1,2.6.3.5.2.7,H3W-6E-W07,Material,BTB3
  H3W-6E-W14-40,Concrete Placement,31-May-12,31-May-12,1,2.6.3.5.2.12,H3W-6E-W14,Material,BTB3
  H3W-6E-W09-40,Concrete Placement,6-Jul-12,6-Jul-12,1,2.6.3.5.2.9,H3W-6E-W09,Material,BTB3
  H3W-6E-W04-40,Concrete Placement,6-Aug-12,6-Aug-12,1,2.6.3.5.2.4,H3W-6E-W04,Material,BTB3
  H3W-6E-W08-40,Concrete Placement,12-Jul-12,12-Jul-12,1,2.6.3.5.2.8,H3W-6E-W08,Material,BTB3
  H3W-6E-W12-40,Concrete Placement,14-Jun-12,14-Jun-12,1,2.6.3.5.2.13,H3W-6E-W12,Material,BTB3
  H3W-6E-W05-40,Concrete Placement,1-Aug-12,1-Aug-12,1,2.6.3.5.2.5,H3W-6E-W05,Material,BTB3
  H3W-6E-W13-40,Concrete Placement,6-Jun-12,6-Jun-12,1,2.6.3.5.2.14,H3W-6E-W13,Material,BTB3
  H3W-6A-W11-40,Concrete Placement,12-May-12,12-May-12,1,2.6.3.1.2.11,H3W-6A-W11,Material,BTB3
  H3W-6A-W10-40,Concrete Placement,24-May-12,25-May-12,1,2.6.3.1.2.10,H3W-6A-W10,Material,BTB3
  H3W-6A-W02-40,Concrete Placement,23-Jul-12,23-Jul-12,1,2.6.3.1.2.2,H3W-6A-W02,Material,BTB3
  H3W-6A-W03-40,Concrete Placement,16-Jul-12,16-Jul-12,1,2.6.3.1.2.3,H3W-6A-W03,Material,BTB3
  H3W-6A-W13-40,Concrete Placement,30-Apr-12,30-Apr-12,1,2.6.3.1.2.14,H3W-6A-W13,Material,BTB3
  H3W-6A-W01-40,Concrete Placement,26-Jul-12,26-Jul-12,1,2.6.3.1.2.1,H3W-6A-W01,Material,BTB3
  H3W-6A-W08-40,Concrete Placement,6-Jun-12,6-Jun-12,1,2.6.3.1.2.8,H3W-6A-W08,Material,BTB3
  H3W-6A-W06-40,Concrete Placement,22-Jun-12,22-Jun-12,1,2.6.3.1.2.6,H3W-6A-W06,Material,BTB3
  H3W-6A-W05-40,Concrete Placement,29-Jun-12,29-Jun-12,1,2.6.3.1.2.5,H3W-6A-W05,Material,BTB3
  H3W-6A-W04-40,Concrete Placement,9-Jul-12,9-Jul-12,1,2.6.3.1.2.4,H3W-6A-W04,Material,BTB3
  H3W-6A-W14-40,Concrete Placement,24-Apr-12,24-Apr-12,1,2.6.3.1.2.12,H3W-6A-W14,Material,BTB3
  H3W-6A-W09-40,Concrete Placement,31-May-12,31-May-12,1,2.6.3.1.2.9,H3W-6A-W09,Material,BTB3
  H3W-6A-W07-40,Concrete Placement,14-Jun-12,14-Jun-12,1,2.6.3.1.2.7,H3W-6A-W07,Material,BTB3
  H3W-6B-W08-40,Concrete Placement,21-May-12,21-May-12,1,2.6.3.2.2.8,H3W-6B-W08,Material,BTB3
  H3W-6B-W07-40,Concrete Placement,29-May-12,29-May-12,1,2.6.3.2.2.7,H3W-6B-W07,Material,BTB3
  H3W-6B-W05-40,Concrete Placement,14-Jun-12,14-Jun-12,1,2.6.3.2.2.5,H3W-6B-W05,Material,BTB3
  H3W-6B-W12-40,Concrete Placement,23-Apr-12,23-Apr-12,1,2.6.3.2.2.13,H3W-6B-W12,Material,BTB3
  H3W-6B-W11-40,Concrete Placement,28-Apr-12,28-Apr-12,1,2.6.3.2.2.11,H3W-6B-W11,Material,BTB3
  H3W-6B-W10-40,Concrete Placement,8-May-12,8-May-12,1,2.6.3.2.2.10,H3W-6B-W10,Material,BTB3
  H3W-6B-W06-40,Concrete Placement,5-Jun-12,5-Jun-12,1,2.6.3.2.2.6,H3W-6B-W06,Material,BTB3
  H3W-6B-W04-40,Concrete Placement,22-Jun-12,22-Jun-12,1,2.6.3.2.2.4,H3W-6B-W04,Material,BTB3
  H3W-6B-W03-40,Concrete Placement,2-Jul-12,2-Jul-12,1,2.6.3.2.2.3,H3W-6B-W03,Material,BTB3
  H3W-6B-W01-40,Concrete Placement,17-Jul-12,17-Jul-12,1,2.6.3.2.2.1,H3W-6B-W01,Material,BTB3
  H3W-6B-W09-40,Concrete Placement,14-May-12,14-May-12,1,2.6.3.2.2.9,H3W-6B-W09,Material,BTB3
  H3W-6B-W02-40,Concrete Placement,9-Jul-12,9-Jul-12,1,2.6.3.2.2.2,H3W-6B-W02,Material,BTB3
  H3W-6D-W09-40,Concrete Placement,8-Jun-12,8-Jun-12,1,2.6.3.4.2.9,H3W-6D-W09,Material,BTB3
  H3W-6D-W06-40,Concrete Placement,3-Jul-12,3-Jul-12,1,2.6.3.4.2.6,H3W-6D-W06,Material,BTB3
  H3W-6D-W04-40,Concrete Placement,21-Jul-12,21-Jul-12,1,2.6.3.4.2.4,H3W-6D-W04,Material,BTB3
  H3W-6D-W10-40,Concrete Placement,31-May-12,31-May-12,1,2.6.3.4.2.10,H3W-6D-W10,Material,BTB3
  H3W-6D-W05-40,Concrete Placement,11-Jul-12,11-Jul-12,1,2.6.3.4.2.5,H3W-6D-W05,Material,BTB3
  H3W-6D-W11-40,Concrete Placement,22-May-12,22-May-12,1,2.6.3.4.2.11,H3W-6D-W11,Material,BTB3
  H3W-6D-W08-40,Concrete Placement,15-Jun-12,15-Jun-12,1,2.6.3.4.2.8,H3W-6D-W08,Material,BTB3
  H3W-6D-W07-40,Concrete Placement,25-Jun-12,25-Jun-12,1,2.6.3.4.2.7,H3W-6D-W07,Material,BTB3
  H3W-6D-W13-40,Concrete Placement,3-May-12,4-May-12,1,2.6.3.4.2.14,H3W-6D-W13,Material,BTB3
  H3W-6D-W14-40,Concrete Placement,24-Apr-12,24-Apr-12,1,2.6.3.4.2.12,H3W-6D-W14,Material,BTB3
  H3W-6D-W03-40,Concrete Placement,30-Jul-12,30-Jul-12,1,2.6.3.4.2.3,H3W-6D-W03,Material,BTB3
  H3W-6D-W01-40,Concrete Placement,15-Aug-12,15-Aug-12,1,2.6.3.4.2.1,H3W-6D-W01,Material,BTB3
  H3W-6D-W02-40,Concrete Placement,7-Aug-12,7-Aug-12,1,2.6.3.4.2.2,H3W-6D-W02,Material,BTB3
  UW-M19-W09-40,Concrete Placement,1-Aug-11,1-Aug-11,1,2.2.3.19.3.9,UW-M19-W09,Material,BTB3
  UW-M19-W08-40,Concrete Placement,8-Aug-11,8-Aug-11,1,2.2.3.19.3.8,UW-M19-W08,Material,BTB3
  UW-M19-W07-40,Concrete Placement,16-Aug-11,16-Aug-11,1,2.2.3.19.3.7,UW-M19-W07,Material,BTB3
  UW-M19-W06-40,Concrete Placement,23-Aug-11,23-Aug-11,1,2.2.3.19.3.6,UW-M19-W06,Material,BTB3
  UW-M19-W05-40,Concrete Placement,31-Aug-11,31-Aug-11,1,2.2.3.19.3.5,UW-M19-W05,Material,BTB3
  UW-M19-W04-40,Concrete Placement,8-Sep-11,8-Sep-11,1,2.2.3.19.3.4,UW-M19-W04,Material,BTB3
  UW-M19-W03-40,Concrete Placement,16-Sep-11,16-Sep-11,1,2.2.3.19.3.3,UW-M19-W03,Material,BTB3
  UW-M19-W02-40,Concrete Placement,23-Sep-11,23-Sep-11,1,2.2.3.19.3.2,UW-M19-W02,Material,BTB3
  UW-M19-W01-40,Concrete Placement,30-Sep-11,30-Sep-11,1,2.2.3.19.3.1,UW-M19-W01,Material,BTB3
  UW-M19-C03-40,Concrete Placement,5-Jul-11,5-Jul-11,1,2.2.3.19.2.3,UW-M19-C03,Material,BTB3
  UW-M19-C02-40,Concrete Placement,16-Jul-11,16-Jul-11,1,2.2.3.19.2.2,UW-M19-C02,Material,BTB3
  UW-M19-C01-40,Concrete Placement,22-Jul-11,22-Jul-11,1,2.2.3.19.2.1,UW-M19-C01,Material,BTB3
  UW-M18-C01-40,Concrete Placement,2-Aug-11,2-Aug-11,1,2.2.3.18.2.1,UW-M18-C01,Material,BTB3
  UW-M18-C02-40,Concrete Placement,26-Jul-11,26-Jul-11,1,2.2.3.18.2.2,UW-M18-C02,Material,BTB3
  UW-M18-C03-40,Concrete Placement,8-Jul-11,8-Jul-11,1,2.2.3.18.2.3,UW-M18-C03,Material,BTB3
  UW-M18-W04-40,Concrete Placement,23-Sep-11,23-Sep-11,1,2.2.3.18.3.4,UW-M18-W04,Material,BTB3
  UW-M18-W03-40,Concrete Placement,28-Sep-11,28-Sep-11,1,2.2.3.18.3.3,UW-M18-W03,Material,BTB3
  UW-M18-W01-40,Concrete Placement,13-Oct-11,13-Oct-11,1,2.2.3.18.3.1,UW-M18-W01,Material,BTB3
  UW-M18-W05-40,Concrete Placement,13-Sep-11,13-Sep-11,1,2.2.3.18.3.5,UW-M18-W05,Material,BTB3
  UW-M18-W06-40,Concrete Placement,5-Sep-11,5-Sep-11,1,2.2.3.18.3.6,UW-M18-W06,Material,BTB3
  UW-M18-W08-40,Concrete Placement,22-Aug-11,22-Aug-11,1,2.2.3.18.3.8,UW-M18-W08,Material,BTB3
  UW-M18-W09-40,Concrete Placement,15-Aug-11,15-Aug-11,1,2.2.3.18.3.9,UW-M18-W09,Material,BTB3
  UW-M18-W02-40,Concrete Placement,7-Oct-11,7-Oct-11,1,2.2.3.18.3.2,UW-M18-W02,Material,BTB3
  UW-M18-W07-40,Concrete Placement,29-Aug-11,29-Aug-11,1,2.2.3.18.3.7,UW-M18-W07,Material,BTB3
  UW-M17-F02-40,Concrete Placement,19-Aug-11,19-Aug-11,1,2.2.3.17.1.1,UW-M17-F02,Material,BTB3
  UW-M17-F01-40,Concrete Placement,26-Aug-11,26-Aug-11,1,2.2.3.17.1.2,UW-M17-F01,Material,BTB3
  UW-M17-C03-40,Concrete Placement,16-Sep-11,16-Sep-11,1,2.2.3.17.2.2,UW-M17-C03,Material,BTB3
  UW-M17-C02-40,Concrete Placement,27-Sep-11,27-Sep-11,1,2.2.3.17.2.3,UW-M17-C02,Material,BTB3
  UW-M17-C04-40,Concrete Placement,6-Sep-11,6-Sep-11,1,2.2.3.17.2.1,UW-M17-C04,Material,BTB3
  UW-M17-C01-40,Concrete Placement,5-Oct-11,5-Oct-11,1,2.2.3.17.2.4,UW-M17-C01,Material,BTB3
  UW-M17-W08-40,Concrete Placement,25-Oct-11,25-Oct-11,1,2.2.3.17.3.8,UW-M17-W08,Material,BTB3
  UW-M17-W07-40,Concrete Placement,2-Nov-11,2-Nov-11,1,2.2.3.17.3.7,UW-M17-W07,Material,BTB3
  UW-M17-W05-40,Concrete Placement,19-Nov-11,19-Nov-11,1,2.2.3.17.3.5,UW-M17-W05,Material,BTB3
  UW-M17-W09-40,Concrete Placement,17-Oct-11,17-Oct-11,1,2.2.3.17.3.9,UW-M17-W09,Material,BTB3
  UW-M17-W03-40,Concrete Placement,2-Dec-11,2-Dec-11,1,2.2.3.17.3.3,UW-M17-W03,Material,BTB3
  UW-M17-W02-40,Concrete Placement,9-Dec-11,9-Dec-11,1,2.2.3.17.3.2,UW-M17-W02,Material,BTB3
  UW-M17-W04-40,Concrete Placement,25-Nov-11,25-Nov-11,1,2.2.3.17.3.4,UW-M17-W04,Material,BTB3
  UW-M17-W06-40,Concrete Placement,9-Nov-11,9-Nov-11,1,2.2.3.17.3.6,UW-M17-W06,Material,BTB3
  UW-M17-W01-40,Concrete Placement,14-Dec-11,14-Dec-11,1,2.2.3.17.3.1,UW-M17-W01,Material,BTB3
  UW-M16-F02-40,Concrete Placement,6-Aug-11,6-Aug-11,1,2.2.3.16.1.1,UW-M16-F02,Material,BTB3
  UW-M16-F01-40,Concrete Placement,13-Aug-11,13-Aug-11,1,2.2.3.16.1.2,UW-M16-F01,Material,BTB3
  UW-M16-W09-40,Concrete Placement,1-Oct-11,1-Oct-11,1,2.2.3.16.3.9,UW-M16-W09,Material,BTB3
  UW-M16-W08-40,Concrete Placement,8-Oct-11,8-Oct-11,1,2.2.3.16.3.8,UW-M16-W08,Material,BTB3
  UW-M16-W07-40,Concrete Placement,19-Oct-11,19-Oct-11,1,2.2.3.16.3.7,UW-M16-W07,Material,BTB3
  UW-M16-W06-40,Concrete Placement,25-Oct-11,25-Oct-11,1,2.2.3.16.3.6,UW-M16-W06,Material,BTB3
  UW-M16-W05-40,Concrete Placement,1-Nov-11,1-Nov-11,1,2.2.3.16.3.5,UW-M16-W05,Material,BTB3
  UW-M16-W04-40,Concrete Placement,11-Nov-11,11-Nov-11,1,2.2.3.16.3.4,UW-M16-W04,Material,BTB3
  UW-M16-W03-40,Concrete Placement,19-Nov-11,19-Nov-11,1,2.2.3.16.3.3,UW-M16-W03,Material,BTB3
  UW-M16-W02-40,Concrete Placement,26-Nov-11,26-Nov-11,1,2.2.3.16.3.2,UW-M16-W02,Material,BTB3
  UW-M16-W01-40,Concrete Placement,2-Dec-11,2-Dec-11,1,2.2.3.16.3.1,UW-M16-W01,Material,BTB3
  UW-M16-C04-40,Concrete Placement,23-Aug-11,23-Aug-11,1,2.2.3.16.2.1,UW-M16-C04,Material,BTB3
  UW-M16-C03-40,Concrete Placement,5-Sep-11,5-Sep-11,1,2.2.3.16.2.2,UW-M16-C03,Material,BTB3
  UW-M16-C02-40,Concrete Placement,16-Sep-11,16-Sep-11,1,2.2.3.16.2.3,UW-M16-C02,Material,BTB3
  UW-M16-C01-40,Concrete Placement,23-Sep-11,23-Sep-11,1,2.2.3.16.2.4,UW-M16-C01,Material,BTB3
  UW-M15-C04-40,Concrete Placement,6-Aug-11,6-Aug-11,1,2.2.3.15.2.1,UW-M15-C04,Material,BTB3
  UW-M15-C03-40,Concrete Placement,15-Aug-11,15-Aug-11,1,2.2.3.15.2.2,UW-M15-C03,Material,BTB3
  UW-M15-C02-40,Concrete Placement,25-Aug-11,25-Aug-11,1,2.2.3.15.2.3,UW-M15-C02,Material,BTB3
  UW-M15-C01-40,Concrete Placement,31-Aug-11,2-Sep-11,1,2.2.3.15.2.4,UW-M15-C01,Material,BTB3
  UW-M15-W09-40,Concrete Placement,10-Sep-11,10-Sep-11,1,2.2.3.15.3.9,UW-M15-W09,Material,BTB3
  UW-M15-W08-40,Concrete Placement,16-Sep-11,16-Sep-11,1,2.2.3.15.3.8,UW-M15-W08,Material,BTB3
  UW-M15-W07-40,Concrete Placement,24-Sep-11,24-Sep-11,1,2.2.3.15.3.7,UW-M15-W07,Material,BTB3
  UW-M15-W06-40,Concrete Placement,28-Sep-11,28-Sep-11,1,2.2.3.15.3.6,UW-M15-W06,Material,BTB3
  UW-M15-W05-40,Concrete Placement,8-Oct-11,8-Oct-11,1,2.2.3.15.3.5,UW-M15-W05,Material,BTB3
  UW-M15-W04-40,Concrete Placement,17-Oct-11,17-Oct-11,1,2.2.3.15.3.4,UW-M15-W04,Material,BTB3
  UW-M15-W03-40,Concrete Placement,22-Oct-11,22-Oct-11,1,2.2.3.15.3.3,UW-M15-W03,Material,BTB3
  UW-M15-W02-40,Concrete Placement,31-Oct-11,31-Oct-11,1,2.2.3.15.3.2,UW-M15-W02,Material,BTB3
  UW-M15-W01-40,Concrete Placement,8-Nov-11,8-Nov-11,1,2.2.3.15.3.1,UW-M15-W01,Material,BTB3
  UW-M15-F02-40,Concrete Placement,22-Jul-11,22-Jul-11,1,2.2.3.15.1.1,UW-M15-F02,Material,BTB3
  UW-M15-F01-40,Concrete Placement,28-Jul-11,28-Jul-11,1,2.2.3.15.1.2,UW-M15-F01,Material,BTB3
  UW-M14-C03-40,Concrete Placement,1-Aug-11,1-Aug-11,1,2.2.3.14.2.2,UW-M14-C03,Material,BTB3
  UW-M14-C02-40,Concrete Placement,12-Aug-11,12-Aug-11,1,2.2.3.14.2.3,UW-M14-C02,Material,BTB3
  UW-M14-C01-40,Concrete Placement,20-Aug-11,20-Aug-11,1,2.2.3.14.2.4,UW-M14-C01,Material,BTB3
  UW-M14-C04-40,Concrete Placement,23-Jul-11,23-Jul-11,1,2.2.3.14.2.1,UW-M14-C04,Material,BTB3
  UW-M14-W08-40,Concrete Placement,3-Sep-11,3-Sep-11,1,2.2.3.14.3.8,UW-M14-W08,Material,BTB3
  UW-M14-W07-40,Concrete Placement,10-Sep-11,10-Sep-11,1,2.2.3.14.3.7,UW-M14-W07,Material,BTB3
  UW-M14-W06-40,Concrete Placement,16-Sep-11,16-Sep-11,1,2.2.3.14.3.6,UW-M14-W06,Material,BTB3
  UW-M14-W05-40,Concrete Placement,23-Sep-11,23-Sep-11,1,2.2.3.14.3.5,UW-M14-W05,Material,BTB3
  UW-M14-W09-40,Concrete Placement,27-Aug-11,27-Aug-11,1,2.2.3.14.3.9,UW-M14-W09,Material,BTB3
  UW-M14-W03-40,Concrete Placement,8-Oct-11,8-Oct-11,1,2.2.3.14.3.3,UW-M14-W03,Material,BTB3
  UW-M14-W02-40,Concrete Placement,17-Oct-11,17-Oct-11,1,2.2.3.14.3.2,UW-M14-W02,Material,BTB3
  UW-M14-W01-40,Concrete Placement,24-Oct-11,24-Oct-11,1,2.2.3.14.3.1,UW-M14-W01,Material,BTB3
  UW-M14-W04-40,Concrete Placement,30-Sep-11,30-Sep-11,1,2.2.3.14.3.4,UW-M14-W04,Material,BTB3
  CU2-2W-02-40,Concrete Placement,5-Jul-11,5-Jul-11,1,2.2.3.25.1.17,2,Material,BTB3
  CU2-2W-01-40,Concrete Placement,12-Jul-11,12-Jul-11,1,2.2.3.25.1.18,1,Material,BTB3
  UW-M20-W09-40,Concrete Placement,6-Jul-11,6-Jul-11,1,2.2.3.20.3.9,UW-M20-W09,Material,BTB3
  UW-M20-W08-40,Concrete Placement,12-Jul-11,12-Jul-11,1,2.2.3.20.3.8,UW-M20-W08,Material,BTB3
  UW-M20-W07-40,Concrete Placement,20-Jul-11,20-Jul-11,1,2.2.3.20.3.7,UW-M20-W07,Material,BTB3
  UW-M20-W06-40,Concrete Placement,26-Jul-11,26-Jul-11,1,2.2.3.20.3.6,UW-M20-W06,Material,BTB3
  UW-M20-W05-40,Concrete Placement,2-Aug-11,2-Aug-11,1,2.2.3.20.3.5,UW-M20-W05,Material,BTB3
  UW-M20-W04-40,Concrete Placement,9-Aug-11,9-Aug-11,1,2.2.3.20.3.4,UW-M20-W04,Material,BTB3
  UW-M20-W03-40,Concrete Placement,16-Aug-11,16-Aug-11,1,2.2.3.20.3.3,UW-M20-W03,Material,BTB3
  UW-M20-W02-40,Concrete Placement,22-Aug-11,22-Aug-11,1,2.2.3.20.3.2,UW-M20-W02,Material,BTB3
  UW-M20-W01-40,Concrete Placement,29-Aug-11,29-Aug-11,1,2.2.3.20.3.1,UW-M20-W01,Material,BTB3
  UW-M21-W05-40,Concrete Placement,2-Jul-11,2-Jul-11,1,2.2.3.21.3.5,UW-M21-W05,Material,BTB3
  UW-M21-W04-40,Concrete Placement,8-Jul-11,8-Jul-11,1,2.2.3.21.3.4,UW-M21-W04,Material,BTB3
  UW-M21-W03-40,Concrete Placement,14-Jul-11,14-Jul-11,1,2.2.3.21.3.3,UW-M21-W03,Material,BTB3
  UW-M21-W02-40,Concrete Placement,20-Jul-11,20-Jul-11,1,2.2.3.21.3.2,UW-M21-W02,Material,BTB3
  UW-M21-W01-40,Concrete Placement,26-Jul-11,26-Jul-11,1,2.2.3.21.3.1,UW-M21-W01,Material,BTB3
  UE-M15-W01-40,Concrete Placement,4-Jul-11,4-Jul-11,1,2.2.1.15.3.9,UE-M15-W01,Material,BTB3
  UE-M20-W07-40,Concrete Placement,4-Jul-11,4-Jul-11,1,2.2.1.20.3.3,UE-M20-W07,Material,BTB3
  UE-M20-W06-40,Concrete Placement,11-Jul-11,11-Jul-11,1,2.2.1.20.3.4,UE-M20-W06,Material,BTB3
  UE-M20-W05-40,Concrete Placement,18-Jul-11,18-Jul-11,1,2.2.1.20.3.5,UE-M20-W05,Material,BTB3
  UE-M20-W04-40,Concrete Placement,25-Jul-11,25-Jul-11,1,2.2.1.20.3.6,UE-M20-W04,Material,BTB3
  UE-M20-W03-40,Concrete Placement,1-Aug-11,1-Aug-11,1,2.2.1.20.3.7,UE-M20-W03,Material,BTB3
  UE-M20-W02-40,Concrete Placement,8-Aug-11,8-Aug-11,1,2.2.1.20.3.8,UE-M20-W02,Material,BTB3
  UE-M20-W01-40,Concrete Placement,13-Aug-11,13-Aug-11,1,2.2.1.20.3.9,UE-M20-W01,Material,BTB3
  UE-M19-W08-40,Concrete Placement,14-Jul-11,14-Jul-11,1,2.2.1.19.3.2,UE-M19-W08,Material,BTB3
  UE-M19-W07-40,Concrete Placement,22-Jul-11,22-Jul-11,1,2.2.1.19.3.3,UE-M19-W07,Material,BTB3
  UE-M19-W05-40,Concrete Placement,6-Aug-11,6-Aug-11,1,2.2.1.19.3.5,UE-M19-W05,Material,BTB3
  UE-M19-W09-40,Concrete Placement,9-Jul-11,9-Jul-11,1,2.2.1.19.3.1,UE-M19-W09,Material,BTB3
  UE-M19-W03-40,Concrete Placement,22-Aug-11,22-Aug-11,1,2.2.1.19.3.7,UE-M19-W03,Material,BTB3
  UE-M19-W02-40,Concrete Placement,29-Aug-11,29-Aug-11,1,2.2.1.19.3.8,UE-M19-W02,Material,BTB3
  UE-M19-W06-40,Concrete Placement,30-Jul-11,30-Jul-11,1,2.2.1.19.3.4,UE-M19-W06,Material,BTB3
  UE-M19-W04-40,Concrete Placement,13-Aug-11,13-Aug-11,1,2.2.1.19.3.6,UE-M19-W04,Material,BTB3
  UE-M19-W01-40,Concrete Placement,5-Sep-11,5-Sep-11,1,2.2.1.19.3.9,UE-M19-W01,Material,BTB3
  UE-M18-C02-40,Concrete Placement,30-Jun-11,30-Jun-11,1,2.2.1.18.2.3,UE-M18-C02,Material,BTB3
  UE-M18-C01-40,Concrete Placement,5-Jul-11,5-Jul-11,1,2.2.1.18.2.4,UE-M18-C01,Material,BTB3
  UE-M18-W09-40,Concrete Placement,19-Jul-11,19-Jul-11,1,2.2.1.18.3.1,UE-M18-W09,Material,BTB3
  UE-M18-W08-40,Concrete Placement,27-Jul-11,27-Jul-11,1,2.2.1.18.3.2,UE-M18-W08,Material,BTB3
  UE-M18-W07-40,Concrete Placement,5-Aug-11,5-Aug-11,1,2.2.1.18.3.3,UE-M18-W07,Material,BTB3
  UE-M18-W06-40,Concrete Placement,11-Aug-11,11-Aug-11,1,2.2.1.18.3.4,UE-M18-W06,Material,BTB3
  UE-M18-W05-40,Concrete Placement,17-Aug-11,17-Aug-11,1,2.2.1.18.3.5,UE-M18-W05,Material,BTB3
  UE-M18-W04-40,Concrete Placement,26-Aug-11,26-Aug-11,1,2.2.1.18.3.6,UE-M18-W04,Material,BTB3
  UE-M18-W03-40,Concrete Placement,3-Sep-11,3-Sep-11,1,2.2.1.18.3.7,UE-M18-W03,Material,BTB3
  UE-M18-W02-40,Concrete Placement,9-Sep-11,9-Sep-11,1,2.2.1.18.3.8,UE-M18-W02,Material,BTB3
  UE-M18-W01-40,Concrete Placement,14-Sep-11,14-Sep-11,1,2.2.1.18.3.9,UE-M18-W01,Material,BTB3
  UE-M17-W08-40,Concrete Placement,5-Jul-11,5-Jul-11,1,2.2.1.17.3.2,UE-M17-W08,Material,BTB3
  UE-M17-W07-40,Concrete Placement,12-Jul-11,12-Jul-11,1,2.2.1.17.3.3,UE-M17-W07,Material,BTB3
  UE-M17-W05-40,Concrete Placement,26-Jul-11,26-Jul-11,1,2.2.1.17.3.5,UE-M17-W05,Material,BTB3
  UE-M17-W04-40,Concrete Placement,3-Aug-11,3-Aug-11,1,2.2.1.17.3.6,UE-M17-W04,Material,BTB3
  UE-M17-W03-40,Concrete Placement,11-Aug-11,11-Aug-11,1,2.2.1.17.3.7,UE-M17-W03,Material,BTB3
  UE-M17-W02-40,Concrete Placement,19-Aug-11,19-Aug-11,1,2.2.1.17.3.8,UE-M17-W02,Material,BTB3
  UE-M17-W06-40,Concrete Placement,20-Jul-11,20-Jul-11,1,2.2.1.17.3.4,UE-M17-W06,Material,BTB3
  UE-M17-W01-40,Concrete Placement,25-Aug-11,25-Aug-11,1,2.2.1.17.3.9,UE-M17-W01,Material,BTB3
  UE-M16-W03-40,Concrete Placement,4-Jul-11,4-Jul-11,1,2.2.1.16.3.7,UE-M16-W03,Material,BTB3
  UE-M16-W02-40,Concrete Placement,9-Jul-11,9-Jul-11,1,2.2.1.16.3.8,UE-M16-W02,Material,BTB3
  UE-M16-W01-40,Concrete Placement,13-Jul-11,13-Jul-11,1,2.2.1.16.3.9,UE-M16-W01,Material,BTB3
  MW-M23-W08-40,Concrete Placement,17-Jan-12,17-Jan-12,1,2.5.3.23.3.2,MW-M23-W08,Material,BTB3
  MW-M23-W07-40,Concrete Placement,24-Jan-12,24-Jan-12,1,2.5.3.23.3.3,MW-M23-W07,Material,BTB3
  MW-M23-W06-40,Concrete Placement,30-Jan-12,30-Jan-12,1,2.5.3.23.3.4,MW-M23-W06,Material,BTB3
  MW-M23-W05-40,Concrete Placement,3-Feb-12,3-Feb-12,1,2.5.3.23.3.5,MW-M23-W05,Material,BTB3
  MW-M23-W04-40,Concrete Placement,10-Feb-12,10-Feb-12,1,2.5.3.23.3.6,MW-M23-W04,Material,BTB3
  MW-M23-W03a-40,Concrete Placement,16-Feb-12,16-Feb-12,1,2.5.3.23.3.7,MW-M23-W03a,Material,BTB3
  MW-M23-W03b-40,Concrete Placement,23-Feb-12,23-Feb-12,1,2.5.3.23.3.8,MW-M23-W03b,Material,BTB3
  MW-M23-W02-40,Concrete Placement,28-Feb-12,28-Feb-12,1,2.5.3.23.3.9,MW-M23-W02,Material,BTB3
  MW-M23-W01-40,Concrete Placement,5-Mar-12,5-Mar-12,1,2.5.3.23.3.10,MW-M23-W01,Material,BTB3
  MW-M22-C01-40,Concrete Placement,18-Jan-12,18-Jan-12,1,2.5.3.22.2.4,MW-M22-C01,Material,BTB3
  MW-M22-W07-40,Concrete Placement,7-Feb-12,7-Feb-12,1,2.5.3.22.3.3,MW-M22-W07,Material,BTB3
  MW-M22-W05-40,Concrete Placement,18-Feb-12,18-Feb-12,1,2.5.3.22.3.5,MW-M22-W05,Material,BTB3
  MW-M22-W06-40,Concrete Placement,13-Feb-12,13-Feb-12,1,2.5.3.22.3.4,MW-M22-W06,Material,BTB3
  MW-M22-W04-40,Concrete Placement,25-Feb-12,25-Feb-12,1,2.5.3.22.3.6,MW-M22-W04,Material,BTB3
  MW-M22-W03a-40,Concrete Placement,1-Mar-12,1-Mar-12,1,2.5.3.22.3.7,MW-M22-W03a,Material,BTB3
  MW-M22-W03b-40,Concrete Placement,5-Mar-12,5-Mar-12,1,2.5.3.22.3.8,MW-M22-W03b,Material,BTB3
  MW-M22-W02-40,Concrete Placement,9-Mar-12,9-Mar-12,1,2.5.3.22.3.9,MW-M22-W02,Material,BTB3
  MW-M22-W01-40,Concrete Placement,16-Mar-12,16-Mar-12,1,2.5.3.22.3.10,MW-M22-W01,Material,BTB3
  MW-M22-W09-40,Concrete Placement,25-Jan-12,25-Jan-12,1,2.5.3.22.3.1,MW-M22-W09,Material,BTB3
  MW-M22-W08-40,Concrete Placement,1-Feb-12,1-Feb-12,1,2.5.3.22.3.2,MW-M22-W08,Material,BTB3
  ME-M22-W09-40,Concrete Placement,20-Jan-12,20-Jan-12,1,2.5.1.22.3.1,ME-M22-W09,Material,BTB3
  ME-M22-W07-40,Concrete Placement,2-Feb-12,2-Feb-12,1,2.5.1.22.3.3,ME-M22-W07,Material,BTB3
  ME-M22-W05-40,Concrete Placement,14-Feb-12,14-Feb-12,1,2.5.1.22.3.5,ME-M22-W05,Material,BTB3
  ME-M22-W04-40,Concrete Placement,18-Feb-12,18-Feb-12,1,2.5.1.22.3.6,ME-M22-W04,Material,BTB3
